sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/1414851254,Hopedaje Casco Viejo,,Panama,8.951224,-79.535789,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1451223691,Canopy Lodge,,Panama,8.6243602,-80.1393534,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1537662978,Canal House,,Panama,8.95153,-79.5343406,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1569950491,Hibiscus Garden,,Panama,7.6685324,-81.208796,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1569950499,Rancho Estero,,Panama,7.627888,-81.2479681,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1569950526,Oasis Surf Camp,,Panama,7.6272619,-81.2456947,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1599513807,Playa Blanca Hotel & Resort,,Panama,8.3517644,-80.1471011,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1607558144,Finca Lerida,,Panama,8.8130817,-82.4832009,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1665943606,Playita Resort,,Panama,7.419571,-80.1804176,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1698794893,Los Mandarinos,,Panama,8.6115651,-80.1195869,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1705339336,Cocoplum Eco Lodge,,Panama,9.5412544,-79.6749928,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1705339337,Scuba Portobelo,,Panama,9.5365302,-79.672788,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1826582426,Cabañas Villa Lorena,,Panama,8.783286,-82.4309993,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1828830035,Apartamentos Colibri,,Panama,8.7729555,-82.4323828,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1865067760,Villa Marita,,Panama,8.7971814,-82.4347223,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866687325,Casa Amarillo,,Panama,8.9493995,-79.5557153,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866687331,Monkey Hostel,,Panama,9.1242893,-79.6147271,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866716236,Surf Hostel,,Panama,8.4669602,-79.9554978,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866726541,Hotel Don Pepe,,Panama,8.6035314,-80.1303279,medium,60,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784318,Eco Venao,,Panama,7.4348031,-80.2012891,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784319,Mama Ines Hostel,,Panama,7.6280386,-81.2472163,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784323,La Chamba Surf House,,Panama,7.6334687,-81.2574096,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784324,Rancho Estero,,Panama,7.62769,-81.2484122,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784329,El Sitio Village,Playa Venao,Panama,7.431821,-80.1907388,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784334,The Point,Playa Venao,Panama,7.4327589,-80.1934309,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784356,La rosa de los Vientos,,Panama,7.5254659,-80.0069903,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784369,Hostal Doña María,,Panama,7.5305075,-80.0268111,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784394,Cabañas Sherlley,,Panama,7.6300958,-81.2533321,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784402,Hostel Oasis,,Panama,7.634476,-81.2572359,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1866784405,Hostel Villa Vento Surf,,Panama,7.6347305,-81.2568772,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1873017925,Akwadup Lodge,,Panama,9.2164594,-78.0045644,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1961243320,Las Villas,Ciudad del Saber,Panama,8.9971502,-79.5824181,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/1988493025,Mono Feliz,,Panama,8.0312281,-82.875444,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2049192533,Ludvig's,,Panama,7.5472149,-80.944146,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2049192543,Cabañas Torio,,Panama,7.5479062,-80.9446931,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2177289358,Mamallena,,Panama,8.9737712,-79.5364674,high,85,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2178762720,casa mariposa,,Panama,8.6039348,-80.12587,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2235345653,Hotel Cerro Punta,,Panama,8.852388,-82.5755065,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2235351203,Hotel Bambito,,Panama,8.8274956,-82.6138591,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2235402927,Coco del Mar,,Panama,8.2923497,-82.8471677,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2267453035,Hotel Rambala,,Panama,8.9290344,-82.1826966,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2327178431,Casa de Campo,,Panama,7.5322244,-80.0268424,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2462416052,Bungalows María Soto,,Panama,9.5250352,-79.6827033,medium,60,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2462429095,Hostel Portobelo,,Panama,9.5515161,-79.655125,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2462429097,Las Anclas,,Panama,9.5410714,-79.6749448,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2462440922,Hostel Puerto Lindo,,Panama,9.6078276,-79.5853791,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2462440923,Wunderbar,,Panama,9.6008836,-79.587851,medium,65,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2462459793,Casa X,,Panama,9.6039297,-79.5880635,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2464833167,Hostal Buena Esperanza,,Panama,8.6200406,-80.5798583,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2515859439,Hotel Bahia del Sol,,Panama,9.343523,-82.251863,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2580477682,Hotel Express Inn,,Panama,9.0737993,-79.3903329,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2627332115,The Balboa Heights B&B,,Panama,8.9499168,-79.5514361,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2673168970,Hotel Playa Cambutal,Cambutal,Panama,7.2508628,-80.4934187,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2694505790,Panamericana Hostel,,Panama,8.9515065,-79.5357336,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2694657721,Hostal Victoria,Volcán,PA,8.7834633,-82.6418277,high,90,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2728491324,Coco Mango Lodge,,Panama,7.6576344,-81.2944932,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2812424301,Surfers Paradise,,Panama,7.6257506,-81.2514196,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2913110674,La Pepita de Marañón Bed&Breakfast,,Panama,8.2605664,-81.8725674,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/2994805571,Casa de Montaña,,Panama,8.7884841,-82.4386553,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3096562392,Villa Botero By Casa Mojito Bed and Breakfast,Santa Clara,Panama,8.3806239,-80.1112396,high,100,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379008628,Hotel Laguna,,Panama,9.3389977,-82.2408508,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379022479,Coconut Hostel,,Panama,9.3396091,-82.2401342,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379022482,Hostal Del Parque,,Panama,9.3395433,-82.2401078,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379022483,Hotelito del Mar,,Panama,9.3390459,-82.2400929,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379022485,Selina,,Panama,9.3408775,-82.2395901,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379065348,Casa Verde Guest House,,Panama,9.3354208,-82.2413461,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379065352,Gran Hotel Bahia,,Panama,9.3360041,-82.2408931,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379065353,Hostal four sisters,,Panama,9.3358825,-82.2423816,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379065354,Hotel Palma Royale,,Panama,9.3358634,-82.2409298,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3379065362,International Hostel,Bocas del toro,Panama,9.3371574,-82.2408286,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380292453,Hostel Heike,,Panama,9.3402839,-82.2408786,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380292454,Hotel Bocas Town,,Panama,9.3388705,-82.2398613,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380292455,Hotel Don Chicho,,Panama,9.340473,-82.2408747,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380292462,Tungara Hostel,,Panama,9.3404248,-82.2408685,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380461363,Bubbas House,,Panama,9.348128,-82.2107467,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380461366,Free Spirit Inn,,Panama,9.3497502,-82.2110114,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380461367,Hospedaje El Jaguar,,Panama,9.3481048,-82.210826,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380461368,Hotel Ushuaia,,Panama,9.3487134,-82.209938,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3380461372,Rafaels Sleep Inn,,Panama,9.3484362,-82.2104687,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3381620450,Shorebreak Casa,,Panama,9.3486927,-82.2137122,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3402879517,Hostal entre 2 Aguas,,Panama,8.9914567,-79.5251198,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3402890231,Pedasi Sports Club,,Panama,7.5355062,-80.025813,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3402893530,Plaza,,Panama,8.0971785,-80.9552669,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3402908867,Anachoreo,,Panama,8.5163359,-81.0756397,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3402920330,Hostal Romantico,,Panama,8.7155017,-82.4375985,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3403003714,La Teraza,,Panama,9.3419367,-82.240034,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3403003715,Nic,,Panama,9.3406218,-82.2432909,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3440126319,Panama Reef Divers,,Panama,9.6041756,-79.5867372,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3506370471,El Monte Carlo Apart Hotel,,Panama,9.3430971,-82.2458,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3506370738,Hotel Limbo on the Sea,,Panama,9.3383159,-82.2404532,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3506373736,Hotel Bocas del Toro,,Panama,9.3384057,-82.240373,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3514832388,Jardines Vista del Mar,,Panama,9.3490288,-82.2548602,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3653512452,Canal Inn B&B,,Panama,8.9462079,-79.5607782,medium,65,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3796362792,STAY,,Panama,9.3406591,-82.2437103,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3885503857,SisterMoon Hotel,,Panama,9.6357279,-79.5572148,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3897511513,Hotel Boca Brava,Boca Chica,Panama,8.2111694,-82.2069994,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3903485015,Amador Ocean View,,Panama,8.9153597,-79.5262042,medium,60,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3914441334,Finca la Suiza,,Panama,8.6561502,-82.2087906,medium,65,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3915143081,Hostal Down Town,,Panama,8.9587679,-79.5423486,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3915251237,Residencial Avenida Hospedaje,David,Panama,8.4305881,-82.4238409,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3934795575,Hospedaje Mamá,Nueva California,Panama,8.7859102,-82.6500523,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3955312639,A Casa Amarilla,Punta Chame,Panama,8.6419716,-79.709339,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/3989103375,Kitesurf Guesthouse,,Panama,8.6483885,-79.7069517,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4000011839,Hostal Lottsawatta,,Panama,8.5556979,-79.8605244,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4010339076,Ohana,,Panama,9.0124751,-79.573117,high,85,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4057290584,B&B Surfari,Bocas del toro,Panama,9.3369531,-82.2417702,high,100,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4058176613,Casita Rio Indio,,Panama,9.5615367,-79.5434855,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4058183185,Little Italy,,Panama,8.4878132,-82.5788526,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4144208389,Boquete Tree Trek Mountain Resort,,Panama,8.8098258,-82.3956011,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4144208489,Swan's Cay Hotel,,Panama,9.3410555,-82.2406249,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4184990189,Faro del Colibri,,Panama,9.3377633,-82.2352396,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4192574990,Miami Mike's Hostal,,Panama,7.9639557,-80.4275142,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4194159505,Hotel Esperanza,,Panama,7.9538,-80.4262684,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4194216690,LaColina,,Panama,7.9670032,-80.4741821,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4194397591,Santa Rita,,Panama,7.9638946,-80.4279692,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4197829780,Hostal el Majo,,Panama,8.6008614,-80.119521,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4199653497,Paraíso,,Panama,8.4767734,-80.0108778,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4199678289,Cabañas de Colores,,Panama,8.6048026,-80.1262284,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4199678293,Cabañas los Colibrís,,Panama,8.5043507,-80.0297022,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4199679189,Windmill Hostel,,Panama,8.6047911,-80.1267291,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4234978389,Hostal las molas,,Panama,8.7755339,-82.6374285,medium,65,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4234978489,Lina House,,Panama,8.8522887,-82.5732006,medium,60,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4277398890,Beverly's Hill,,Panama,9.3483475,-82.2120293,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4306384691,hotel San Remo,,Panama,8.9680875,-79.537507,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4306387690,Hostal Camping La Y Griega,,Panama,9.357872,-82.2527755,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4315040591,Lula's B&B,,Panama,9.3432881,-82.2436672,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4321170900,Hotel Residencial El Valle,,Panama,8.6037531,-80.1305583,high,85,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4331181295,mi casa,,Panama,9.0499295,-79.4187226,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4368819289,Luna Llena Hostal,,Panama,9.5548931,-79.6540569,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4369849599,Cabañas Senidub,,Panama,9.4802648,-78.8505418,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4371403066,Los Secretos Guesthouse,,Panama,9.3112499,-82.1701235,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4371424928,Palmar Beach Lodge,,Panama,9.3437387,-82.1788859,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4371541698,Yandup Island Lodge,,Panama,9.3189051,-78.2247142,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4375586294,Sonesta Panamá,,Panama,8.9829414,-79.5252992,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4384492493,Hostel Mamaelle bocas,,Panama,9.3434475,-82.2445284,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4392445907,Hotel Centroamericano,Ciudad de Panamá,Panama,8.9694578,-79.5352461,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4410698982,Hotel Tortuga,,Panama,7.8002485,-80.2024286,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4410764456,Hostal el Naranjal,,Panama,7.7545401,-80.2561087,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4410764956,Hostal Familiar la casita de los Kimmel,,Panama,7.7479079,-80.2397591,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4410778299,El Pajaro Verde GUME,,Panama,7.7454084,-80.2790833,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4411939240,Pedasi Ocean Properties,Pedasi,PA,7.4537136,-80.0526862,high,85,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4411939463,Posada los Destiladeros,,Panama,7.4550244,-80.0510446,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4411995028,Hotel Punta Franca,,Panama,7.4512924,-80.0617858,high,95,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4412352658,Hostal Villa Libera,,Panama,7.5276137,-80.0114692,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4412353175,Hotel y Restaurante Bull Beach,,Panama,7.5297095,-80.0039074,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4413960296,The Zonian Motel & Yacht Club,,Panama,8.8873257,-79.6261687,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4414294063,Pacific Coast,,Panama,8.8943624,-79.6219692,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4431172900,Iguana Verde,,Panama,7.5761567,-80.9622325,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4540081037,Inas Cabañas Isla Robinson,,Panama,9.4704672,-78.8421838,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4554232089,Paradais Inn,,Panama,8.2499656,-81.8771982,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4557017320,Hostal Orquidea,,Panama,8.6003228,-80.1224069,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4558229505,Hostal Casa Areka,,Panama,8.9774855,-79.5107101,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4567225289,Casa Congo,,Panama,9.553891,-79.6572125,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4567274090,Hotel & Restaurante Valle Verde,El Valle de Antón,Panama,8.6084801,-80.1191889,high,100,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4569762990,south beach hostal,,Panama,9.3364517,-82.2413606,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4580579190,Goden Sahara,,Panama,9.45244,-82.5187034,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4589212189,Machico hostel,,Panama,8.7559498,-82.4455553,medium,60,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4590068389,Hostal Cristóbal Colón,,Panama,9.2926535,-82.3990139,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4591656296,Casa Areka Hostel,,Panama,8.9775445,-79.5106742,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4592751692,Kambutaleko,,Panama,7.2509805,-80.5013841,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4621881091,Hotel La preferida,,Panama,9.2924004,-82.4055891,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4622531289,Brisas,,Panama,9.3422393,-82.2407631,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4641080277,Hotel Pacheco,,Panama,7.7649979,-80.2726541,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4645287589,Casa Areka Hostel,,Panama,8.9775372,-79.5107916,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4649969689,Aqua Lounge Hostel,,Panama,9.3392267,-82.2373361,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4656395949,B&B La casita de Farallon,,Panama,8.3575632,-80.1366578,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4674785289,hostel villa vento surf morrillo,,Panama,7.4937247,-80.9591292,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4676744790,The Panama Hat Hostel,,Panama,8.9765731,-79.5241249,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4684418590,Hospedaje Ecológico Nahual,Playa Las Lajas,Panama,8.1693011,-81.8643719,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4687664092,Casa Blanca Portobelo,,Panama,9.5474854,-79.6732834,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4692810272,Hostal Sueños Del Río,Boquete,Panama,8.7768602,-82.4308962,high,100,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4692812251,Hostal Boquete,,Panama,8.7767403,-82.4308734,high,85,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4702460092,Cabañas Rolo,,Panama,7.6336869,-81.2597363,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4702508989,Johnny Fiestas,Las Lajas,Panama,8.1679934,-81.8625578,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4706524232,Hotel Santa Catalina,,Panama,7.6289928,-81.252832,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4708979894,Mount Totumas Eco Lodge,,Panama,8.8831577,-82.6836174,high,80,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4713817832,Hotel Central Boquete,Boquete,Panama,8.7833453,-82.4338873,high,100,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4716367521,Lemon Inn,,Panama,8.9828031,-79.5157633,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4716540768,Rainforest Yasmin Hotel,,Panama,8.5152948,-81.0756703,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4716559697,Coffee Mountain Inn,,Panama,8.5170409,-81.0749045,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4718626189,Yilva's Guesthouse,,Panama,9.5808033,-79.4714518,high,70,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4721402290,Hostal Monder's,,Panama,8.5088519,-82.6127666,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4721402689,Las Américas,,Panama,8.4541206,-82.5053105,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4723401446,Casa Berlin,Las Lajas,Panama,8.2399113,-81.8697349,high,75,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4726861990,Hotel Darkmount,,Panama,8.1304756,-80.6866465,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
node/4727000389,Hotel Interamericano,,Panama,8.2513257,-80.5451821,medium,55,osm-panama-hotel-focused-choice-cala-2026-05-20
