sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/605055560,Refugio Los Cuernos,,Chile,-51.0238463,-72.9853709,high,80,osm-chile-hotel-focused-choice-cala-2026-05-20
node/605065776,Refugio Grey,,Chile,-51.0082192,-73.1760488,high,80,osm-chile-hotel-focused-choice-cala-2026-05-20
node/607611185,Asthur,,Chile,-34.3878725,-72.0020692,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/607611191,Rocas del Pacífico,,Chile,-34.3861143,-72.004636,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/607611195,Residencial San Luis,,Chile,-34.3862673,-72.0049301,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/607611198,Ducal,,Chile,-34.3871049,-72.0058425,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/611619761,Terra Luna Lodge,Puerto Guadal,Chile,-46.8392253,-72.6910775,high,100,osm-chile-hotel-focused-choice-cala-2026-05-20
node/618835283,Hotel Las Terrazas,Chillán,Chile,-36.6075304,-72.1021586,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/619374851,Refugio Torre Central,,Chile,-50.9656433,-72.8659764,high,80,osm-chile-hotel-focused-choice-cala-2026-05-20
node/619374854,Refugio Torre Norte,,Chile,-50.9654352,-72.8658811,high,80,osm-chile-hotel-focused-choice-cala-2026-05-20
node/634627376,Aranjuez,,Chile,-36.6046398,-72.103936,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/635940903,Hotel Iloca,,Chile,-34.9422113,-72.1861683,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/635940910,"Hosteria Turismo ""Donde Nino""",,Chile,-34.8896667,-72.1725846,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/635940917,"Hosteria ""Don Gilberto""",,Chile,-34.8868726,-72.1695354,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/639886709,Weskar Lodge,,Chile,-51.7133574,-72.5055387,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/644627281,Hotel Explora Torres del Paine,,Chile,-51.1162281,-72.9915506,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/647122749,Hotel Cantamar,Viña del Mar,CL,-33.017796,-71.556377,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/648227108,Villamar Hostal,,Chile,-33.017724,-71.552861,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/654671908,Hospedaje Sonia,Pucón,CL,-39.2778864,-71.976601,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/654671928,Pucón-Hostel,,Chile,-39.2751883,-71.9690265,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/661989031,Playa El Cable,,Chile,-35.3501242,-72.4428971,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/663047750,Hotel Las Flores,Providencia,Chile,-33.4315402,-70.6164922,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/667192630,Hotel Santa Cruz Plaza,Santa Cruz,Chile,-34.6401964,-71.365531,high,100,osm-chile-hotel-focused-choice-cala-2026-05-20
node/673025706,Chilhotel,Providencia,CL,-33.4268787,-70.6184747,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/673025718,De Blasis B&B,Providencia,CL,-33.4264489,-70.6196388,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/677236449,Posada del Salvador,Providencia,CL,-33.4334437,-70.6236694,high,100,osm-chile-hotel-focused-choice-cala-2026-05-20
node/680571069,Macasi,,Chile,-33.0260574,-71.5630299,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/686975896,Door's,,Chile,-33.4165659,-70.5991254,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/691838428,Patapata Hostel,,Chile,-33.0429262,-71.6285629,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/691841727,Hostal Casas Viejas,Valparaíso,Chile,-33.0425303,-71.628226,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/691846520,Hostal Nomades,,Chile,-33.042272,-71.628919,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/693145869,Hotel Chapital,,Chile,-53.1603784,-70.9112815,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/693176930,La Fayette,Providencia,Chile,-33.4238819,-70.6114831,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/693191204,El Monasterio,,Chile,-32.8258386,-70.687873,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/700728943,Hotel Marina Las Condes,Las Condes,Chile,-33.4077241,-70.5710515,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/702551301,Nilontrato Bed & Breakfast,Providencia,CL,-33.4264105,-70.6201036,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/703003266,Capri,,Chile,-32.8183714,-71.2249605,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/704987931,Apart Hotel Bosque Tobalaba,Providencia,CL,-33.4183774,-70.6028205,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/704988036,Time Suites & Apartments Ch,Las Condes,CL,-33.4191659,-70.5977735,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/737144232,Meridiano Sur Petit Hotel,Providencia,CL,-33.4259317,-70.6192237,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/737152384,Hotel Alcala del Rio,Providencia,CL,-33.4238856,-70.6180543,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/774688084,Hotel Del Paine,,Chile,-51.2345919,-72.9729716,high,70,osm-chile-hotel-focused-choice-cala-2026-05-20
node/794293704,Hotel Glaciares,,Chile,-51.7274157,-72.511619,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/837480825,Hotel Fundador,,Chile,-33.44454,-70.64922,high,70,osm-chile-hotel-focused-choice-cala-2026-05-20
node/846537347,Montecarlo,,Chile,-34.3872005,-72.0056664,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/857531427,Pichilemu SurfHostal,,Chile,-34.3850855,-72.0168867,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/888018650,Hotel Don Eduardo,Temuco,CL,-38.7412413,-72.5917704,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/890540215,Tupahue,,Chile,-33.4371911,-70.6482936,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/941446486,Residencial Europa,,Chile,-33.5466736,-71.6057497,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/941668237,Hotel Regata,,Chile,-32.1375214,-71.5286889,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/941788970,Cabañas del Sol,,Chile,-32.139009,-71.5161306,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/948852161,Residencial Oriental,,Chile,-33.3951667,-71.6928505,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/958196355,Cabañas Azul,,Chile,-32.640236,-71.4297344,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/958857865,Hotel Carande,Papudo,Chile,-32.506983,-71.4472267,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/958987411,Hotel Tongoy,,Chile,-30.2546721,-71.5025088,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/958990595,Tambo,,Chile,-30.2538897,-71.4986853,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/958990597,Hotel Panorámico,,Chile,-30.2552513,-71.5007492,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/958990598,Cabañas Tongoy,,Chile,-30.2512061,-71.4970961,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/959916860,Hotel Alonso de Ercilla,,Chile,-36.8274195,-73.0475005,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/959924703,Hotel Bogarin,,Chile,-31.7823614,-70.9638621,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/960788407,Hotel del Volcan,Pucón,CL,-39.2770208,-71.976026,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/966044578,Cabañas Villa Los Encinos,,Chile,-39.6385375,-72.32505,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/966044579,Cabañas Mirador,,Chile,-39.6392315,-72.3252646,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/976012635,Norte Grande,,Chile,-18.4777011,-70.317344,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/976145327,Panamericana Hotel Providencia,Providencia,CL,-33.4229631,-70.6141139,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/979074525,Loncoche,,Chile,-39.3677227,-72.6234334,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/982420533,Pucará,Caldera,Chile,-27.0684683,-70.8223764,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/982453465,Cabañas Bahia Inglesa,,Chile,-27.1042295,-70.8487166,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/982453471,Rocas de Bahía,,Chile,-27.1025907,-70.8573852,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/988305693,Santa Rosa Lodge,,Chile,-36.9150885,-71.4992359,high,70,osm-chile-hotel-focused-choice-cala-2026-05-20
node/995139471,Explora,,Chile,-22.9182243,-68.2045251,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/995139473,Kimal,,Chile,-22.9120302,-68.2028426,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/995139476,Tulor,,Chile,-22.9127685,-68.2025387,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/996514747,Garcia Hurtado de Mendoza,,Chile,-40.5744922,-73.1324048,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/996514754,Weager,Osorno,CL,-40.5761641,-73.1327814,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/998548841,Hotel Four Points Los Ángeles,,Chile,-37.4689743,-72.3532631,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1033452989,The Moon,,Chile,-35.418293,-71.6504074,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1041664227,La Turbina,,Chile,-37.559188,-72.5899031,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1046261237,Hotel Monserrat,,Chile,-37.4643757,-72.3258707,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1050225603,La Estancia,,Chile,-32.6271284,-70.7164338,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1054669603,La Fuente,,Chile,-29.9424456,-71.2878262,high,70,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1054669606,Las Campanas,,Chile,-29.9427152,-71.2879978,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1054669608,Serena Beach,,Chile,-29.9430133,-71.2881226,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1054669612,Las Tinajas,,Chile,-29.9434497,-71.2880029,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1055469987,Hotel Campanario de Mar,,Chile,-29.9337893,-71.2817158,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1055491473,Cabañas Las Añañucas,,Chile,-29.9298005,-71.2787438,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1055491560,Les Nouettes,,Chile,-29.9192458,-71.2759758,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1057017986,El Galpón,,Chile,-30.0823492,-70.4957932,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1057017989,Kiko,,Chile,-30.0811785,-70.4960883,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1057363600,Elqui,,Chile,-30.1225628,-70.492827,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1057378229,El Milagro,,Chile,-30.1245069,-70.4957932,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1057378233,Gabriela Mistral,,Chile,-30.1254383,-70.4955651,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1057662084,Los Datiles,,Chile,-30.1261993,-70.4948115,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1064100435,Condor de Plata,,Chile,-53.1588064,-70.9082785,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1064100589,Hostal Turismoro Fueguino,,Chile,-53.160729,-70.9146868,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1064913846,Yatching Club Tongoy,,Chile,-30.2539098,-71.4940408,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1071653162,Hotel Santa María,,Chile,-37.4713472,-72.3525827,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1071698689,Marbella Resort,,Chile,-32.6662035,-71.4347978,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1080455252,Residencial Papudo,Papudo,Chile,-32.5070481,-71.4425387,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1080455255,D´Peppino,Papudo,Chile,-32.5066207,-71.441513,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1080455260,La Abeja,Papudo,Chile,-32.5067587,-71.4470551,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1080459530,Hotel Isla Seca,,Chile,-32.544818,-71.4631965,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1080551680,Club de Yates,,Chile,-32.7809668,-71.5269655,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1080559333,Cabañas Rocas del Pirata,Quintero,CL,-32.7662353,-71.534888,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1080559335,Centro Turístico Don Isidro,Quintero,CL,-32.7671149,-71.5344051,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1082762444,Hostal PALOS,,Chile,-32.9200414,-71.5207358,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1083005207,Elementos Bed & Breakfast,Pucón,CL,-39.272528,-71.96096,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1086973240,Hotel Radisson Puerto Varas,Puerto Varas,CL,-41.3180729,-72.9817915,high,100,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1087068127,Hotel Gran Pacifico,Puerto Montt,CL,-41.4725056,-72.9453073,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1087434234,Hacienda Juntas,,Chile,-30.7114931,-70.8831079,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1089039523,El Mosco,,Chile,-48.4646459,-72.5608352,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1095825419,Mahia Beach Hotel,Viña del Mar,Chile,-32.9712253,-71.5438515,high,100,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1098912915,Don Juan,,Chile,-30.1258558,-70.4959303,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1098965102,Ex-Hotel Ensenada,Ensenada,Chile,-41.2065912,-72.5372205,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1099851116,Hotel Sonesta Osorno,Osorno,CL,-40.5753897,-73.1460985,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1100073838,Residenz Am See,Frutillar,CL,-41.1331904,-73.0277775,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1100109135,Trayen,Frutillar,CL,-41.1381594,-73.0270775,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1100109170,Hostería Winkler,Frutillar,CL,-41.1404534,-73.025704,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1102515491,Hotel del Desierto,Antofagasta,Chile,-23.6853351,-70.4143242,high,100,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1103753365,Tren del Sur Hostal,Puerto Montt,CL,-41.4651069,-72.9413062,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1103753370,Residencial Esmeralda,Puerto Montt,CL,-41.4700963,-72.9299815,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1103824247,Hospedaje casa de Mimi,Puerto Montt,CL,-41.4669357,-72.9490721,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1103824260,Hospedaje Petrohué,Puerto Montt,CL,-41.4748879,-72.9531074,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1104075079,Wyndham Puerto Varas Pettra,Puerto Varas,CL,-41.3212362,-72.9775715,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1107964694,Muso,,Chile,-37.4710053,-72.3525582,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1108020561,Hotel Alhambra,Llolleo,Chile,-33.6109407,-71.6111455,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1108020793,Hotel Mellatti,San Antonio,Chile,-33.5827065,-71.6125682,high,100,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1110457902,Apart Hotel Diego de Almagro,Las Condes,CL,-33.4166394,-70.5946339,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1110585960,Cabaña del Lago Hotel,Puerto Varas,CL,-41.3131687,-72.9808684,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1110585966,Cabañas Campo Kutral,Puerto Varas,Chile,-41.2921367,-72.9812388,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1110625818,Hotel Boutique Casa Kramm (Ex Casa Lan Antu),Puerto Varas,CL,-41.3178038,-72.9869994,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1110647882,Hospedaje Casa Kaiser,,Chile,-41.3204065,-72.9867933,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1110648089,Weisserhaus,Puerto Varas,CL,-41.3165346,-72.9838949,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1119960125,Hotel Park Inn,Las Condes,Chile,-33.3707767,-70.5085858,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1120470875,Plaza El Bosque,Las Condes,CL,-33.4148756,-70.6020661,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1124996237,Hotel Turismo Linares,Linares,CL,-35.8459602,-71.5972226,high,85,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1130734017,Hotel Windsor,Santiago,CL,-33.4402751,-70.6419957,high,100,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1131726440,Poike,,Chile,-27.1470204,-109.4246654,medium,55,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1134297101,Hotelera Laguna Azul,,Chile,-35.8335365,-71.5364026,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1136513724,Apart Hotel Malaga,,Chile,-35.8320579,-71.6345395,medium,60,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1141516490,Amancay,Puerto Varas,CL,-41.3163117,-72.9862247,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1141524568,Hotel de los Volcanes,Puerto Varas,CL,-41.3185497,-72.9811691,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1141537215,Ellenhaus,Puerto Varas,CL,-41.3170605,-72.9836893,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1141549484,Residencial,Puerto Varas,CL,-41.316253,-72.9837768,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1141684675,Paraiso del lago,Frutillar,CL,-41.1406342,-73.0255525,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1141684676,Cabañas Vista Hermosa,Frutillar,CL,-41.1414765,-73.0253191,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1141684677,Hospedaje Bischoffhausen,Frutillar,CL,-41.1417594,-73.0251727,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
node/1141687038,Hotel Frau Holle,Frutillar,CL,-41.1387313,-73.027262,high,75,osm-chile-hotel-focused-choice-cala-2026-05-20
