recordId,name,country,city,currentMarket,currentSubmarket,proposedMarket,proposedSubmarket,reason,confidence,source,issues
recBeKZwESsz6eysx,Hampton by Hilton Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recBfbbeqXK3wjjZ4,Hampton by Hilton Lima San Isidro,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recBjsA6IJZv0gbmz,Mandarin Oriental Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recBzcs0bILi1T7CV,Mandarin Oriental Canouan,Saint Vincent and the Grenadines,Canouan Island,St Vincent/The Grenadines,St Vincent/The Grenadines,,Grenadines,normalize_submarket_label,Medium,dealality_submarket_normalize,
recCT8kg2lctaxbQ7,Ramada by Wyndham Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recCUDmLr86jmBlYa,Habita MTY,Mexico,San Pedro Garza Garcia,Mexico Northeast,Monterrey,Monterrey,,str_excel_market_submarket,High,str_excel,
recCr5tBxsxj0ayIR,Calabash Cove Resort & Spa,Saint Lucia,Gros Islet,St Lucia,Gros Islet,,Rodney Bay / Gros Islet,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recCrKEvKV0MCtVag,Cas En Bas St. Lucia,Saint Lucia,Gros Islet,St Lucia,Gros Islet,,Rodney Bay / Gros Islet,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recCtaSmCjHZnLOzs,Wyndham Costa Del Sol Lima City,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recD564N1i1syp66V,W Mexico City,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recDKo3FuhWZCgZr3,Anavilhanas Jungle Lodge,Brazil,Novo Airãoil,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recDLgo6qnMMm44Kr,Radisson Hotel Barra Rio De Janeiro,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recDifWKLarUaeqxi,Xima Lima San Isidro,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recE86R0uFuuFAXxK,Cuidad Real Centro Historico Hotel,Mexico,San Cristobal De Las Casas,Pacific South,Centro Histórico,,Other,city_country_mode_submarket,Medium,census_city_mode,
recE99IYdXZDtMJKV,Grand Hyatt Rio de Janeiro,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recEKwpUIYtSg6zsh,Solace Hotel Santiago,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recEYB9k2FUDda6YO,Sheraton Hotel Mar Del Plata,Argentina,Mar Del Plata,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; city_corridor_submarket_mismatch; market_not_dominant_for_submarket
recEZTioMikRk35f8,Grand Mercure Rio de Janeiro Copacabana,Brazil,Copacabana,Rio de Janeiro,Rio de Janeiro,,Copacabana,str_excel_submarket,High,str_excel,submarket_not_allowed_for_market; city_corridor_submarket_mismatch
recEalodDZSEhtLot,AC Hotels by Marriott Los Cabos Cabo San Lucas,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recEgCE9Qb7p4ImSj,Margaritaville Island Reserve Resort Roatan,Honduras,La Ceiba,Honduras,Roatán,,Other,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recEn9RR1LwpddR09,Hotel Rio Branco,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recF2YMJeyszDgPe3,Hotel Novo Santa Cruz,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
recF9FwPEUDUCvoKK,Roomo Santos Residencial,Brazil,Santos,Brazil Southeast,Santos Dumont / Airport Corridor,,São Paulo,city_country_mode_submarket,Medium,census_city_mode,
recFCZrMAJBtrJIEj,City Express Plus by Marriott Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recGB60AotpkZMVvh,Uiara Amazon Resort,Brazil,Iranduba,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recGIgbFV8R6mRDWv,TheLifeCo Well-being Saint Lucia,Saint Lucia,Gros Islet,St Lucia,Gros Islet,,Rodney Bay / Gros Islet,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recGtHjSSvzu4vRZv,Hacienda El Carmen Resort & Spa,Mexico,El Carmen,Pacific Central,Riviera Maya / Playa del Carmen,Mexican Caribbean,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recHQyPGN56CBuYG2,Holiday Inn Express Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recIFheJN6jUKYSkX,"Courtyard By Marriott Baru, Cartagena",Colombia,Barú,Colombia Provincial,Cartagena,Cartagena,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recJ8oPLkzMwlIUeU,Cap Maison Luxury Resort & Spa,Saint Lucia,Gros Islet,St Lucia,Gros Islet,,Rodney Bay / Gros Islet,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recJUyhILwsy8OKUW,Four Seasons Resort Los Cabos at Costa Palmas,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recJWTzga4iCeOwia,Curio Collection by Hilton Harbor Club St Lucia,Saint Lucia,Rodney Bay,St Lucia,St Lucia,,Rodney Bay / Gros Islet,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recJxDIU4fIJh38uH,ibis Rio de Janeiro Parque Olimpico,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recKFLhHX6JLGRXdD,Holiday Inn Express Belem Nazare,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recKKU7o2QlPqaSCe,DoubleTree by Hilton Santiago Kennedy,Chile,Santiago,Santiago,Vitacura,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recKMDZrJP0qiP89p,The Ritz-Carlton Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recKRFcn2CvupE4tO,Hyatt Regency Trinidad,Trinidad and Tobago,Port of Spain,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recKnZzL7hEKuo5Fu,Novotel Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recKoEdT4GxXjn3zJ,Hotel Puerta Del Sol,Chile,Santiago,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recKsMXA0bk9sxztJ,Radisson Hotel Monterrey San Jeronimo,Mexico,Monterrey,Mexico Northeast,Monterrey,Monterrey,,str_excel_market_submarket,High,str_excel,
recLgD9PS5cHXCi0H,Novotel Santiago Vitacura,Chile,Santiago,Santiago,Vitacura,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recLzQMo7RhA0u1gJ,Hilton Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recMLVuTPjchffQG3,Iberostar Selection Parque Central,Cuba,Havana,Cuba,Cuba Regional,,Havana,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recMoTgleA4ooYcJa,Hilton Barra Rio De Janeiro,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recMxY4jbLkX3K6rz,abba Presidente Suites Santiago,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recMxdrMG7ijzYn6q,Villa Florida Puebla Hotel,Mexico,Cholula,Mexico Central South,Puebla,,Other,city_country_mode_submarket,Medium,census_city_mode,
recNZel1yp9HoypnU,Ribalta Hotel Barra da Tijuca by Atlantica,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recNuLBpZPu0ZwAef,Hotel Plaza El Bosque Ebro,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recO8e82QfmzdJml2,Hotel El Ganzo,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recOVaiVKVSuN85Ju,Go Inn Belem,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recOXWUfhIzJHNbnr,Holiday Inn Express Lima San Isidro,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recOfuGjnxaPLvLPA,Howard Johnson by Wyndham Resort Pilar,Argentina,Pilar,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recOx0zUKSQYBLn6o,Montage Los Cabos,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recP5Q6KObRHYJc5y,Bourbon Barra Premium Residence,Brazil,Rio De Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recP8jpxkmvjkoYGG,StolenTime by Rendezvous,Saint Lucia,Castries,St Lucia,St Lucia,,Castries,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recPYrR8BEyhlH8Y8,La Casa de la Abuela,Panama,Boquete,Panama,Boquete / Highlands,Panama Provincial,,city_country_mode_market,Medium,census_city_mode,
recPtMinHDXRZpBdQ,Livingstone Jan Thiel Resort,Curaçao,Curacao,Curaçao,Jan Thiel,,Other,city_country_mode_submarket,Medium,census_city_mode,
recQAgCQ7G2AyFYjs,Hotel Sagres,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recQfm0bOKbgPZWRJ,Gamma Ciudad de Mexico Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recR22NdWb5KoRAPe,Parthenon Santos Cosmopolitan,Brazil,Santos,Brazil Southeast,Santos Dumont / Airport Corridor,,São Paulo,city_country_mode_submarket,Medium,census_city_mode,
recRBdh1egp7fADSx,Howard Johnson by Wyndham San Pedro,Argentina,San Pedro,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recRHWxpwjJyWCaZ0,NH Gran Hotel Provincial,Argentina,Mar Del Plata,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; city_corridor_submarket_mismatch; market_not_dominant_for_submarket
recRcmr41EzcJJbif,Wyndham Santiago Pettra,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recRdLyNeef88XFFw,"Bristol Panama, a Registry Collection Hotel",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recS3g3kdeVkBR2b3,Westin Vacation Club Los Cabos Resort Villas & Spa,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recSMIhsIQaCa09W4,Mystique Royal St. Lucia,Saint Lucia,Rodney Bay,St Lucia,Rodney Bay,,Rodney Bay / Gros Islet,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recSUz7YGF8ZJIzjM,Hotel Princesa LouCA,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recSeHUc2ts8JxQ2M,Sonesta Hotel El Olivar,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recSfsJcMFnYSMg79,Santiago Marriott Hotel,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recSh4wnzIjj0Vo9h,Days Inn & Suites by Wyndham La Plata,Argentina,La Plata,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recSuqfYDdf83EXfS,Howard Johnson Escobar Hotel,Argentina,Belen De Escobar,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recT8p2sImlZTyM5S,Camino Real Polanco,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recTQHpzXlSJ2g9Gl,The Landings Resort & Spa,Saint Lucia,Gros Islet,St Lucia,St Lucia,,Rodney Bay / Gros Islet,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recTYaiA4S6fR6ixx,Real Inn Cancun,Mexico,Cancun,Mexican Caribbean,Cancún Hotel Zone,Cancun,,str_excel_market_submarket,High,str_excel,
recTmOqO6lWVtKuTq,Courtyard Rio de Janeiro Barra da Tijuca,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recTrph5ACpkXJN5I,Sheraton Buenos Aires Greenville Polo & Resort,Argentina,La Plata,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recTy5ZLoAJhFlved,Enjoy Santiago Hotel del Valle,Chile,Rinconada,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recU2ZAPS4ZhAONAI,Iberostar Grand Hotel Trinidad,Cuba,Trinidad,Cuba,Cuba Regional,,Trinidad,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recU3UNBEZPtrETuz,Hilton Pilar,Argentina,Pilar,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recUBWOckVd6FKQ75,Bay Gardens Marina Haven,Saint Lucia,Rodney Bay,St Lucia,Rodney Bay,,Rodney Bay / Gros Islet,normalize_submarket_label,Medium,dealality_submarket_normalize,city_corridor_submarket_mismatch
recUCZrtHYxpf93UP,Wyndham Nordelta Tigre Buenos Aires,Argentina,Buenos Aires,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recUWMCkLl0lAkpUi,Boulevard Suites,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recUa1Ofy2xVZVukP,Now Emerald Cancun,Mexico,Cancún,Cancun,Cancún Hotel Zone,,Cancún Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recUg3ivIaCh86I2Z,Hyatt Vivid Grand Island,Mexico,Cancún,Cancun,Cancún Hotel Zone,,Cancún Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recUos0waakyBIW56,La Casa Corazon,Panama,Bocas del Toro,Panama,Bocas del Toro,Panama Provincial,,str_excel_market,High,str_excel,
recUs1jcwtLdTKeYy,eSuites Hotel Recreio Shopping,Brazil,Rio de Janeiro,Rio de Janeiro,Barra da Tijuca,,Rio de Janeiro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
recUsrD2GpPWxEjTK,"OYO Nobs Hotel, São João de Meriti",Brazil,Rio de Janeiro,Brazil Southeast,Rio de Janeiro,Rio de Janeiro,,city_country_mode_market,Medium,census_city_mode,
recUxB6v2TAhSYA4r,Howard Johnson by Wyndham La Plata,Argentina,La Plata,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recVg3a3wptVc2qQ7,Casa Dorada Los Cabos Resort & Spa,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recVj8aydhuH7ayU3,Hotel Jabaquara-Imigrantes,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
recVoEPKV8gQdNveK,MÉRIT Parque Leloir,Argentina,Ituzaingo,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recVpkgqPj5fN1T8z,Four Seasons Resort and Residences Cabo San Lucas at Cabo Del Sol,Mexico,Los Cerritos,Pacific Central,Los Cabos,Baja California,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recW3m5yJnwQhZzvK,Ramada by Wyndham St. Kitts Resort,Saint Kitts and Nevis,St Kitts,St Kitts/Nevis,St Kitts/Nevis,,Nevis,normalize_submarket_label,Medium,dealality_submarket_normalize,
recW9QAbbJSDrDQne,Pullman Santiago El Bosque,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_country_mode_submarket,Medium,census_city_mode,city_corridor_submarket_mismatch
