sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/313598372,Hotel Courtyard Villahermosa,,Mexico,18.0029031,-92.955053,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/323076883,City Express Suites,San Luis Potosí,Mexico,22.1343717,-100.9331434,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/335889220,Misión de los Angeles,Oaxaca de Juárez,Mexico,17.0725145,-96.7188708,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/336176762,Mayan Palace,,Mexico,31.2450055,-113.2639599,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/345753093,Grand Velas Riviera Nayarit,Nuevo Vallarta,Mexico,20.7073402,-105.3003869,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/345754123,Bahía del sol,,Mexico,20.7025534,-105.2992855,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/348766461,Hotel Rex,,Mexico,21.1208974,-101.6822232,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/348767456,Hotel Condesa,,Mexico,21.1211376,-101.6820773,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/353139213,Zurbarán,,Mexico,19.3092632,-98.2404391,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/353139214,Quinta San Clemente,,Mexico,19.3088589,-98.2404734,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/353139256,Mesón del Rey,,Mexico,19.3150328,-98.2473812,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/355317485,SoloSports,,Mexico,29.6170446,-115.498357,high,80,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/364545395,Motel El Alamo,,Mexico,21.1153198,-101.6758259,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/364859737,Camino Real Arboledas,,Mexico,19.5493801,-99.2075302,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/365296637,Hotel Cozumel & Resort,,Mexico,20.498737,-86.9608819,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/368844891,coco limited,,Mexico,20.1607593,-87.4541626,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/368897585,Hotel Chan-Kah,,Mexico,17.4930758,-92.01813,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/368897693,Hotel Palenque,,Mexico,17.508767,-91.9803955,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/368940932,Tierra Y Cielo,,Mexico,16.7364012,-92.6357279,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/368940949,Cerillo,,Mexico,16.7397567,-92.6353766,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/368940974,Casa Elisa,,Mexico,16.7345821,-92.6383001,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/371668302,Hotel Lerma,,Mexico,23.2070585,-106.421959,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/371718624,Hotel Belmar,,Mexico,23.1968691,-106.4265348,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/371718644,Hotel La Siesta,Mazatlán,MX,23.19828,-106.4271317,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/371787609,Hotel Playa Mazatlan,Mazatlán,Mexico,23.2410996,-106.4505563,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/385036204,Tamarindo Bed and Breakfast,,Mexico,20.509839,-86.9442582,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/385565078,Hotel Calli,,Mexico,16.3450139,-95.2176529,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/386910551,Hotel Mansion del Valle,,Mexico,16.7364452,-92.6415355,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/387945195,Hotel Tucan Siho Playa,,Mexico,19.5672634,-90.7074249,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/388181149,Hotel El Conquistador,,Mexico,20.9825082,-89.6179897,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/388350577,El Cid,,Mexico,20.4801001,-86.9729891,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/388350615,Hotel Barracuda,,Mexico,20.5057214,-86.9570633,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/388651468,Hotel Playa Linda,,Mexico,14.653835,-92.3559472,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/401626508,Villablanca Garden Beach Hotel,,MX,20.4880192,-86.9680045,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/441399127,Loma Real,,Mexico,14.9187813,-92.2727093,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/441716579,Fenix,,Mexico,14.9089124,-92.2640366,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/442773535,El Meson del Marqués,,MX,20.6909715,-88.2017093,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/443495240,Ma. Cristina,,Mexico,20.651987,-105.2212756,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/470069060,Holiday Inn Express,,Mexico,14.8745846,-92.2844018,medium,65,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/471091193,Condesa DF,,Mexico,19.4160949,-99.1718864,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/473037880,FlowSuites WTC,Mexico City,Mexico,19.3949068,-99.1758289,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/473037886,Fiesta Americana,,Mexico,19.3959735,-99.1742328,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/473196185,Suites del Parque,,Mexico,19.3941568,-99.1755041,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/473521397,Hotel Vermont,,Mexico,19.3975164,-99.172671,medium,65,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/474757694,Hotel Kali Escandón,Ciudad de México,MX,19.4019612,-99.1775435,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/475179935,San Nicolas Hotel,,Mexico,31.8583201,-116.6153197,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/484177830,Bristol,Ciudad de México,Mexico,19.4313772,-99.1668948,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/499424127,Holiday Inn,Boca del Río,Mexico,19.1414398,-96.1023129,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/499424203,Hotel Galerías Plaza Veracruz,Boca del Rio,Mexico,19.1389215,-96.1052131,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/499838608,Hotel Central Veracruz,Veracruz,Mexico,19.1792408,-96.1343537,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/499838616,Hotel Rivoli Select Veracruz,Boca del Rio,Mexico,19.1661279,-96.1124138,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/499838621,Hotel Bello Veracruz,Boca del Rio,Mexico,19.1667173,-96.1134066,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/516827454,Viña Del Mar,,Mexico,31.3006092,-113.5498748,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/559360713,Ma. Cristina,,Mexico,20.6516238,-105.2176893,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/569856752,Punta Placer,,Mexico,15.6655324,-96.545014,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/575120501,Rancho Cerro Largo,,Mexico,15.6648557,-96.5354946,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/603127095,Hampton Inn,,Mexico,19.4299764,-99.1345745,high,80,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/604986452,Casa Tucan,Playa del Carmen,Mexico,20.624801,-87.0754026,high,90,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/612524830,Posada Sta Helena,,Mexico,24.0252179,-104.6734746,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/613858976,Ana Isabel,,Mexico,24.0246439,-104.6626007,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/613891254,Hotel Casablanca,Durango,Mexico,24.0241796,-104.6718764,high,90,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633184622,Hotel Maria del Carmen,,Mexico,20.8598452,-90.4010814,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633184647,Hotel Gutierrez,,Mexico,20.8602286,-90.4008649,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633184672,Hotel Sol y Mar,,Mexico,20.8605436,-90.4003772,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633184686,Hotel San Julio,Celestun,MX,20.861978,-90.3999929,high,75,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633184692,Hotel Manglares,,Mexico,20.8660192,-90.3977169,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633184693,Hotel Flamingo Playa,,Mexico,20.8654168,-90.398163,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633442354,Hotel Avenida,Campeche,MX,19.8346832,-90.5445722,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633442371,Hotel Plaza Campeche,,Mexico,19.8473154,-90.5339595,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/633593570,López,Campeche,MX,19.8435194,-90.5388027,high,90,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/634786498,Las Rocas Resort and Spa,,Mexico,32.2625336,-116.9958297,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/634791341,Hotel Calafia,,Mexico,32.2683238,-117.0207766,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/642557672,Ecotel Quinta Regia,Valladolid,MX,20.6982301,-88.2013967,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/642709038,Hostal de la Monja,Durango,Mexico,24.0250053,-104.6707931,high,90,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/643968601,Hotel Ik-Kil,,Mexico,20.6622298,-88.5495717,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/643968602,Hotel Doralba Inn,,Mexico,20.6643614,-88.5493587,high,80,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/645899188,Hotel Hacienda Inn,Merida,Mexico,20.9479644,-89.651786,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/648484598,Fresno Galerias,,Mexico,25.5790186,-103.4051456,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/658439882,Auto Hotel Paradis,,Mexico,18.0319489,-92.9188309,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/659719160,Hotel San Miguel,,Mexico,16.7516162,-93.1202971,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/660528115,Hotel Basurto Layesca,,Mexico,20.3868655,-99.9965913,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/660528273,Hotel Portal Royalty,,Mexico,20.3861088,-99.9965601,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/661505411,Hotel La Ceiba,,Mexico,16.7103278,-93.0195349,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/662469987,Americano Centro,,Mexico,19.8450376,-90.538144,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/662487373,Posada Mawimbi,,Mexico,21.5258994,-87.377658,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/663075211,Holiday Inn Express,,Mexico,25.557829,-103.437358,medium,65,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/663075215,Camino Real,,Mexico,25.5768664,-103.41098,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/667631212,Fortín Plaza,Oaxaca de Juárez,Mexico,17.0737235,-96.7271325,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/671839803,Hotel Don Cenobio,Villa de Mitla,MX,16.9215815,-96.3631536,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/674297671,Los Lirios,,Mexico,20.1555292,-87.4561661,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/674452176,Maria Jose,Mérida,MX,20.972192,-89.6246897,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/676469668,Plaza Independencia,,Mexico,17.9857112,-92.9202817,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/677192752,Mision del Rio,,Mexico,20.3904314,-99.9989104,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/677657874,Jardines del Centro,,Mexico,16.738819,-92.6396396,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/682010021,Fiesta Inn Periférico Sur,,Mexico,19.302205,-99.1657913,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/683422049,Hotel Maya Tulipanes,,Mexico,17.5095755,-91.9890062,high,80,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/696723978,Colonial,,Mexico,18.6068689,-90.7406722,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/696723981,Escarcega,,Mexico,18.6069783,-90.741434,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/696723985,María Isabel,,Mexico,18.6059231,-90.7356162,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/697910861,Francis Drake,Campeche,MX,19.8429373,-90.539841,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/712793562,Holiday Inn,,Mexico,29.0971967,-110.9394,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/712796147,San Sebastián,,Mexico,29.0368996,-110.9581412,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/726863777,Los Arcos,,Mexico,19.7441237,-89.8449918,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/736968141,Hacienda del Sol,,Mexico,24.1328505,-110.4239429,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/736968282,Attilo's,,Mexico,24.1332128,-110.4249085,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/750205440,Hotel Pueblo Amigo,,Mexico,32.5371439,-117.0262682,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/761660356,Hotel Quinta Karla,,Mexico,16.8979993,-99.9650372,medium,60,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/770998187,Alfonsina's,,Mexico,29.8072313,-114.395645,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/771043337,Serenidad Hotel,,Mexico,26.8980218,-111.958752,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/795734928,Four Points by Sheraton Galerias Monterrey,Monterrey,Mexico,25.6832114,-100.355301,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/828421209,Hotel San Francisco,,Mexico,25.5369138,-103.5239125,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/831587945,Hotel Finisterre,,Mexico,19.3442863,-99.1447144,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/831587946,Hotel Montreal,,Mexico,19.3438704,-99.1446919,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/833661728,Fiesta Banana,,Mexico,20.6335136,-87.0676056,high,80,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/846187843,Quinta Palmera Hotel Boutique,,Mexico,20.6330466,-87.0679087,high,80,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/846187849,D' Angelos,,Mexico,20.6349373,-87.066399,high,80,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/848132766,Crowne Plaza,,Mexico,23.2772843,-106.4674006,medium,65,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/848316821,Best Western Hotel Posada Freeman Zona Dorada,Mazatlán,Mexico,23.2514596,-106.4558779,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/848316824,Royal Villas Resort,Mazatlán,Mexico,23.2486861,-106.454899,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/851946858,Castillo Del Mar,Playa del Carmen,Mexico,20.6319747,-87.0686236,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/851946874,Posada Mariposa,Playa del Carmen,Mexico,20.6317465,-87.0687773,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/851946961,El Patio Condohotel,Playa del Carmen,Mexico,20.6320476,-87.0685517,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/851947120,Posada El Refugio,Playa del Carmen,Mexico,20.6316842,-87.0686966,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/851947157,Hacienda Mariposa,Playa del Carmen,Mexico,20.6315538,-87.0690024,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/851947198,Plaza del Sol,Playa del Carmen,Mexico,20.630874,-87.0694456,high,75,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/852076023,Hampton Inn,,Mexico,25.5670498,-103.3839451,medium,55,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/852103457,Casa Ticul,,Mexico,20.6360241,-87.0657833,high,80,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/854429425,Hotel Mexicali,Ciudad de México,Mexico,19.4075155,-99.1361545,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/855100088,Suites Las Quintas,Playa del Carmen,Mexico,20.6255069,-87.0803582,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/857993414,La Tortuga Hotel & Spa,Playa del Carmen,Mexico,20.6289133,-87.0719259,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/857993418,El Campanario,Playa del Carmen,Mexico,20.629118,-87.0731369,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/857993427,Hacienda Maria Bonita,Playa del Carmen,Mexico,20.6278059,-87.0726679,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/857993433,Posada Papagayo,Playa del Carmen,Mexico,20.625746,-87.0754957,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/857993444,Hacienda Real del Caribe,Playa del Carmen,Mexico,20.6272636,-87.0729527,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/857998303,El Elefante,Playa del Carmen,Mexico,20.6273802,-87.0732349,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/858894317,Los Itzaes,Playa del Carmen,Mexico,20.6260876,-87.0740018,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/858894548,Villa del Mar,Playa del Carmen,Mexico,20.6243693,-87.0752849,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/858997389,Maya Inn,,Mexico,20.6276431,-87.0730483,medium,65,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/858997488,Aqualuna Hotel,Playa del Carmen,Mexico,20.6289878,-87.0720253,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/858997532,Magic Blue,Playa del Carmen,Mexico,20.6280047,-87.0727709,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/859063478,Nina by Tukan Hotels,Playa del Carmen,Mexico,20.625746,-87.0747607,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/859063504,Sahara,Playa del Carmen,Mexico,20.6268887,-87.0745631,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/859063527,Happy Gecko,Playa del Carmen,Mexico,20.6260228,-87.0739132,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/859370867,Rey David,Ocotlán de Morelos,Mexico,16.789135,-96.670546,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771790,Panama Jack Resorts Gran Porto Playa del Carmen,Playa del Carmen,Mexico,20.6287765,-87.0685509,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771797,Maya Villa Condo Hotel,Playa del Carmen,Mexico,20.6283889,-87.0703114,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771847,La Rana Cansada,Playa del Carmen,Mexico,20.6271048,-87.073009,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771859,Plaza,Playa del Carmen,Mexico,20.6264712,-87.0717508,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771868,Casa Santiago,Playa del Carmen,Mexico,20.6264007,-87.0718572,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771878,Colibri,Playa del Carmen,Mexico,20.6265921,-87.071392,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771890,"Hilton Playa del Carmen, an All-Inclusive Adult Only Resort",Playa del Carmen,Mexico,20.6296862,-87.0682891,high,95,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771894,Eclipse,Playa del Carmen,Mexico,20.6274088,-87.0709574,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771899,The Blue Pearl,Playa del Carmen,Mexico,20.6267212,-87.0714431,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771911,Basico,Playa del Carmen,Mexico,20.6268065,-87.0725282,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771923,Kinbe,Playa del Carmen,Mexico,20.6265883,-87.0719425,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771932,Corto Maltes,Playa del Carmen,Mexico,20.626305,-87.0714721,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771935,Villas Sacbe,Playa del Carmen,Mexico,20.6274627,-87.0709246,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771943,Cohiba,Playa del Carmen,Mexico,20.6271294,-87.0708387,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771957,Costa del Mar,Playa del Carmen,Mexico,20.6268102,-87.0712428,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771968,Phantom Paradise,Playa del Carmen,Mexico,20.627369,-87.0708833,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863771998,Kinka'a,Playa del Carmen,Mexico,20.6275873,-87.0708356,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/863772007,Tropical Casa Blanca,Playa del Carmen,Mexico,20.6269705,-87.0712718,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/865040882,Vista Caribe,Playa del Carmen,Mexico,20.6248352,-87.0732646,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/865040976,Copa Cabaña,Playa del Carmen,Mexico,20.627042,-87.0720082,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/865041053,El Jardin de Marieta,Playa del Carmen,Mexico,20.6254688,-87.0731307,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/865041339,Moongate by Tukan Hotels,Playa del Carmen,Mexico,20.6290397,-87.0705882,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/865041807,Jungla Caribe,Playa del Carmen,Mexico,20.6257818,-87.0728757,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/865041988,Maya Bric,Playa del Carmen,Mexico,20.6262485,-87.0725352,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/865042083,Pension San Juan,Playa del Carmen,Mexico,20.6251332,-87.0733131,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/865061919,Molcas,Playa del Carmen,Mexico,20.621314,-87.0754433,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856575,Posada Freud,Playa del Carmen,Mexico,20.6264452,-87.0725361,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856604,La Azotea,Playa del Carmen,Mexico,20.6259669,-87.0728816,high,75,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856612,Posada Sergio's,Playa del Carmen,Mexico,20.6233306,-87.0746968,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856660,Siesta Fiesta,Playa del Carmen,Mexico,20.6265029,-87.0724961,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856723,Bananas Cabañas,Playa del Carmen,Mexico,20.6253363,-87.0733292,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856833,Lunata,Playa del Carmen,Mexico,20.6255168,-87.0732028,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856844,Azul,Playa del Carmen,Mexico,20.6271736,-87.0720392,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856905,El Tukan,Playa del Carmen,Mexico,20.6292642,-87.0706573,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856951,El Sol Del Caribe,Playa del Carmen,Mexico,20.6249284,-87.0735765,high,100,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/870856976,ND,Playa del Carmen,Mexico,20.6246986,-87.0737497,high,75,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/882127354,Hotel Hacienda Coyoacán,,Mexico,19.3244269,-99.1396964,medium,60,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/887070973,Las Hadas by Brisas,,Mexico,19.1007603,-104.3480959,high,70,osm-mexico-hotel-focused-choice-cala-2026-05-20
node/887070981,Barceló Karmina Palace Deluxe,,Mexico,19.1053568,-104.3421175,high,85,osm-mexico-hotel-focused-choice-cala-2026-05-20
