sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/322551760,Alugo Suítes,,Brazil,-19.3354744,-43.6241621,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/322551879,Pousada Canto das Águas,,Brazil,-19.3415072,-43.6397065,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/322551888,Pousada Pôr do Sol,,Brazil,-19.3432129,-43.6404424,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/322551896,Pousada da Serra,,Brazil,-19.3434639,-43.6399404,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/322551898,Pousada Solar dos Ipês,,Brazil,-19.3436236,-43.6410756,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/322551904,Cipó Veraneio Hotel,,Brazil,-19.3451154,-43.6433603,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/322551908,Pousada Canto Verde,,Brazil,-19.3452038,-43.6438652,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/322765863,Hotel Fagundes Varela,,Brazil,-22.8999684,-43.1143159,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/331956610,Royal Rio Palace Hotel,Rio de Janeiro,Brazil,-22.964337,-43.1784874,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/332786802,Pousada Recanto dos Coqueiros,,Brazil,-19.3283816,-43.6175093,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/332786804,Pousada Chão da Serra,,Brazil,-19.3196777,-43.6087494,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/332786846,Pousada das Pedras,,Brazil,-19.3177364,-43.6078844,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/340473485,Hotel Riazor,,Brazil,-22.9262485,-43.1767661,medium,60,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/349252748,Pousada dos Cocais,,Brazil,-19.9242148,-40.111301,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/369843167,Pousada do Montanha,,Brazil,-20.3762705,-43.5175003,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/379790719,Hotel Sagres,,Brazil,-1.4481815,-48.4677556,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/412310724,Copacabana Praia Hotel,Rio de Janeiro,BR,-22.9869257,-43.1899271,high,90,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/414335008,Pousada Alto da Colina,,Brazil,-28.0139519,-49.5879673,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/415419661,Pousada Café no Bule,,Brazil,-27.9978764,-49.5848591,high,70,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/415419662,Hotel Aconchego,Urubici,Brazil,-27.9919058,-49.5819807,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/415419664,Pousada da Flores,,Brazil,-27.9941482,-49.5845289,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/415419667,Pousada Girassol,,Brazil,-28.01065,-49.5899549,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/415523558,Telêmaco Borba,,Brazil,-24.3273004,-50.635485,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/416653243,Jardim do Ouro,,Brazil,-6.2553459,-55.771089,high,80,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/416654175,Pousada Borboleta,,Brazil,-4.5252266,-37.7053579,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/416765054,Pousada Rio Claro,,Brazil,-16.6209106,-56.7352137,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/416979537,Hostel Sun Rio,,Brazil,-22.9497179,-43.1825019,high,75,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/422077020,Hostel Flamengo,Rio de Janeiro,BR,-22.9261177,-43.1791104,high,90,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/422345144,Hotel Nova Era,,Brazil,-1.0592404,-46.7682816,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/425024057,Pousada Urubici,,Brazil,-28.0403946,-49.5751497,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/429667838,Hotel Praia do Sol,,Brazil,-14.8188251,-39.0258871,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/431013589,Windsor Florida Hotel,Rio de Janeiro,BR,-22.9271554,-43.1761669,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/431750137,Hospedaria Glória,,Brazil,-22.9224416,-43.1773063,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/431750143,Hotel Oásis do Catete,,Brazil,-22.9225252,-43.1773209,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/450195952,Fazenda São Gerônimo,,Brazil,-0.6911978,-48.4983098,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/450645615,Pousada dos Guarás,,Brazil,-0.7700551,-48.5124439,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/450799276,Hotel Galícia,Rio de Janeiro,Brazil,-22.9106615,-43.1872932,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/452657821,Riale Imperial Flamengo,Rio de Janeiro,Brazil,-22.9273152,-43.1768644,high,75,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/452657840,Vitória,Rio de Janeiro,Brazil,-22.9264561,-43.176775,high,75,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/460154758,Hotel Parque Balneário,,Brazil,-23.9690536,-46.3327006,medium,60,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/479091125,Motel Emoção,,Brazil,-22.8798828,-43.3547239,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/482734199,Piramide,,Brazil,-24.5232485,-48.1088989,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/482736038,Rial,,Brazil,-24.1804858,-46.7853338,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/486883738,Hotel Pousada da Colina,,Brazil,-21.7065818,-47.4818674,medium,60,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/493041520,San Siro,,Brazil,-22.0105731,-47.8890936,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/501852696,Comfort Suites,,Brazil,-22.4078012,-41.8023079,high,95,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/502863752,Windsor Guanabara Hotel,,Brazil,-22.9010321,-43.1795544,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/504459657,Pousada Casa das Flores,,Brazil,-14.1762751,-47.8148154,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/505534675,Mercure,Belo Horizonte,Brazil,-19.9374978,-43.945012,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/507684840,Hotel Novo Mundo,Rio de Janeiro,BR,-22.9252036,-43.1732739,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512847984,Hotel La Costa,,Brazil,-22.9142993,-43.1826263,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512852947,Love Time Hotel,,Brazil,-22.9220847,-43.1765722,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512854718,Hotel Shalimar,,Brazil,-22.9948706,-43.2349661,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512858216,Motel Sinless,,Brazil,-22.9948114,-43.234832,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512860156,Elegance,Rio de Janeiro,BR,-22.928362,-43.1747683,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512865324,Escort Motel,,Brazil,-22.9930668,-43.2558231,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512867289,Nosso Hotel,,Brazil,-22.9947421,-43.2347354,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512869193,Challon Motel,,Brazil,-22.9208354,-43.1806023,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512871642,Diamond Hotel,,Brazil,-22.9175068,-43.1773673,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512873877,Hotel Barão do Flamengo,,Brazil,-22.9328109,-43.1766602,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512887703,Hotel Serrano,,Brazil,-22.9308802,-43.1804064,high,70,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/512889445,Hotel Pedro Américo,,Brazil,-22.9244917,-43.1785727,high,70,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/518611821,Hotel Danúbio,Belém,Brazil,-1.4486694,-48.4651975,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/527082940,Hotel Inglês,Rio de Janeiro,BR,-22.9253222,-43.1736816,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529748996,Atlântico Copacabana,Rio de Janeiro,BR,-22.9667761,-43.1862122,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749005,Apa Hotel,,Brazil,-22.9665351,-43.1829688,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749011,Yellow Mellow,,Brazil,-22.9662289,-43.1806192,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749016,Ibiza Copacabana Hotel,,Brazil,-22.9632989,-43.1762731,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749017,Che Lagarto Hostel,Rio de Janeiro,Brazil,-22.964065,-43.1784469,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749019,Hotel Porto Bay Rio Internacional,,Brazil,-22.9663889,-43.1770799,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749029,Windsor Hotel Leme,Rio de Janeiro,BR,-22.9631073,-43.1696988,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749030,Acapulco Copacabana Hotel,Rio de Janeiro,BR,-22.964082,-43.1732446,high,90,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749032,Real Residence Hotel,Rio de Janeiro,Brazil,-22.9607575,-43.1751239,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/529749037,Novotel Leme,Rio de Janeiro,BR,-22.9620932,-43.1685341,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/530907349,Casarão de Pedra,,Brazil,-14.1812609,-39.3177438,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/534252248,Pousada Carolina,,Brazil,-23.8114115,-45.3632778,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/535870384,Cabana Copa,Rio de Janeiro,BR,-22.9627949,-43.1809701,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/535871274,Cidade Maravilhosa Hostel,,Brazil,-22.9191926,-43.1796947,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/535873883,The Mango Tree,,Brazil,-22.9851511,-43.2024369,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/535879680,Lemon Spirit,,Brazil,-22.985203,-43.2203478,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/540680597,Hotel DeVille Prime Salvador,,Brazil,-12.9498982,-38.3510655,high,95,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/549095630,Atlantico,,Brazil,2.4932301,-50.9500007,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/550387482,Paiaguás Palace,,Brazil,-15.585988,-56.0807911,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/550477063,Pousada Brasil,,Brazil,-2.8885146,-52.013758,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/551649785,Bonn Hotel,,Brazil,-3.8702053,-54.2205858,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/552320618,Hotel Brasil,,Brazil,-6.2106437,-55.6283192,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/557558198,Fairmont Rio de Janeiro Copacabana,,Brazil,-22.9859438,-43.189331,medium,65,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/557558281,Atlantis Hotel Copacabana,,Brazil,-22.986726,-43.1921806,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/557558361,Augusto's Copacabana,Rio de Janeiro,Brazil,-22.9759282,-43.1916779,high,95,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/557558551,Bandeirantes,,Brazil,-22.9707403,-43.1890821,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/557558655,Toledo,,Brazil,-22.9714357,-43.1855373,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/559645116,Dora Residence,Rio de Janeiro,Brazil,-22.9128806,-43.1838607,high,75,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/559645225,Hotel Monte Castelo,Rio de Janeiro,Brazil,-22.9198325,-43.1790216,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/559645234,Vovó House Hotel Geriátrico,,Brazil,-22.9172701,-43.1809843,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/559645237,Guesthouse Casa Amarela,,Brazil,-22.9162329,-43.1835168,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/560224132,Clube de Tênis Resort,,Brazil,-15.8043458,-47.8321659,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/564834414,Recife Praia Hotel,,Brazil,-8.0929356,-34.8822366,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/591763998,Hotel do Sino,,Brazil,-22.4426272,-44.5236711,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/592598087,Hotéis OK,Rio de Janeiro,BR,-22.9113066,-43.1765566,high,75,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/592598131,Windsor Astúrias,Rio de Janeiro,BR,-22.9116545,-43.1764953,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/619006848,Real Classic Bahia Hotel,Salvador,Brazil,-13.0021677,-38.4519385,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/619007591,Pousada Monte Gordo,Camaçari,BR,-12.6410841,-38.0945024,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/619051321,Praia Porto da Barra,,Brazil,-13.0039449,-38.532771,high,70,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/619051323,Pousada Colonial,,Brazil,-12.9707813,-38.5108323,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/619074874,Hotel Praia de Guarajuba,,Brazil,-12.6509509,-38.0820373,high,80,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/619074876,Pousada Colibri,,Brazil,-12.6522561,-38.0817592,high,80,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/619076122,Guarajuba Summer House,,Brazil,-12.6496742,-38.0711394,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/621484477,Joalo's,,Brazil,-22.8185928,-43.2007251,medium,60,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/621484491,Sunshine,,Brazil,-22.8203808,-43.1906309,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/622394403,Porto D'Aldeia,,Brazil,-3.806485,-38.423018,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/622395427,Pousada Villa Carmo,,Brazil,-12.9678509,-38.5073645,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/623808608,Hotel Anchieta,,Brazil,-20.8058026,-40.6511608,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/626387686,"Cama & Cafe, Fazenda Mundo Novo",,Brazil,-20.6236503,-41.7973604,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/627226806,Pousada Igara,Fortaleza,BR,-3.7256309,-38.5109148,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/633065782,Thanharu Praia Hotel,,Brazil,-20.833504,-40.6249763,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/635991438,Hotel Rio Lisboa,,Brazil,-22.9288574,-43.1779283,high,70,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/635991451,Petit Rio Hotel,,Brazil,-22.9287586,-43.1784111,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/638589123,Boca do Juma,,Brazil,-3.6960547,-59.8096744,high,70,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/640118631,Rio Jordao,,Brazil,-19.9157679,-43.9376069,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/640129833,Pousada Maia,,Brazil,-18.4186825,-39.7084164,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/640870506,Maceió Mar Hotel,,Brazil,-9.6614055,-35.6974849,medium,60,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/640870507,Hotel Ponta Verde,,Brazil,-9.6616474,-35.6971008,medium,60,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/644421049,Hotel 7 Coqueiros,,Brazil,-9.6640767,-35.7090323,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/644421051,Pousada Estalagem Flat,,Brazil,-9.6634404,-35.7086421,medium,60,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/644457520,Costa Mar,,Brazil,-9.6629073,-35.7028172,medium,60,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/650842002,Hotel Müller,,Brazil,-20.3758135,-43.4165795,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/651767616,Village Canto da Lagoa,Guarajuba,BR,-12.6564816,-38.085918,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/663427424,Pousada Dona Quinota,,Brazil,-25.5167063,-48.3107536,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/664063912,Hotel Brooklin,,Brazil,-23.6245507,-46.6815037,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/666486066,Gran Estanplaza Berrini,,Brazil,-23.6102192,-46.6956818,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/679715036,Bourbon Batel Express,,Brazil,-25.4445374,-49.2877456,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/704970808,Art Hostel Rio,Rio de Janeiro,BR,-22.924087,-43.1765891,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/704970846,Hostel República,Rio de Janeiro,BR,-22.926004,-43.1777746,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/704978377,Ferreira Viana,Rio de Janeiro,BR,-22.9268437,-43.1758703,high,75,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/704978396,Regina,Rio de Janeiro,BR,-22.9277035,-43.1745722,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/704978397,Beija Flor,Rio de Janeiro,BR,-22.9274418,-43.1741429,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/704992216,Caxambú,Rio de Janeiro,BR,-22.9280591,-43.174687,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/704992217,Mengo Palace,Rio de Janeiro,BR,-22.9282864,-43.1751483,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/716375960,Pousada Fazenda,Camaçari,Brazil,-12.7760033,-38.1810984,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/716376359,Tubarão Junior,Camaçari,Brazil,-12.7747189,-38.1792247,high,85,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/716377038,Pousada Chalé Suíço,Camaçari,Brazil,-12.7727995,-38.1784109,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/717421770,Hotel Sonaglio,,Brazil,-26.3952818,-50.1630225,medium,65,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/725845319,Pousada Vilamar,,Brazil,-12.7718722,-38.1768372,high,80,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/729813810,Pusada Magia das Águas,,Brazil,-29.1879547,-49.9778158,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/740241355,Hotel Canto do Mar,,Brazil,-12.658703,-38.0778406,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/745667960,Pousada um Canto do Mar,Vera Cruz,BR,-13.0943801,-38.7489506,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/745720893,Pousada dos Franceses,,Brazil,-23.5589373,-46.6478001,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/767884230,Hotel Grão Pará,Belém,Brazil,-1.4528271,-48.4952718,high,100,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/767942055,Pousada Vitória,,Brazil,-2.5313573,-44.3035868,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/767945568,Pousada Colonial,,Brazil,-2.5318033,-44.3036125,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/768054622,Mar Azul,Joao Pessoa,BR,-7.1082058,-34.8261584,high,75,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/772835780,Pousada O Ninho,,Brazil,-13.0084013,-38.5287551,medium,65,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/772835784,Pousada Papaya Verde,,Brazil,-13.0078351,-38.5288918,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/772835795,Barra Praia Hotel,,Brazil,-13.0095622,-38.5307618,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/791461594,Pousada Central,,Brazil,-9.3203567,-36.4718759,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/809990973,Pousada La Dolce Vita,Ilhéus,BR,-14.835478,-39.025637,high,75,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/811610075,Tivoli,,Brazil,-12.5800734,-38.0136261,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/812000698,Beach Class Suites,,Brazil,-8.1083737,-34.8887999,medium,65,osm-brazil-hotel-focused-choice-cala-2026-05-20
node/813190369,Pousada Pomar da Pipa,,Brazil,-6.2305764,-35.0498394,medium,55,osm-brazil-hotel-focused-choice-cala-2026-05-20
