sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/349134300,Hotel Llave Del Mar,,Dominican Republic,18.4682486,-69.8880275,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/349174881,Hotel Ambar,,Dominican Republic,19.4853005,-70.7112262,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/353014054,Hotel Monterrey,Santiago,DO,19.4547384,-70.7050605,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/354626498,Hotel Sun Village,,Dominican Republic,19.8186903,-70.7313754,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/354627440,Hotel RIU Merengue,Maimón,DO,19.8333542,-70.7674704,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/354627549,Hotel RIU Bachata,Maimón,DO,19.834013,-70.7704647,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/370189077,Hostal del Cibao,Santiago,DO,19.4523701,-70.7068137,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/373851323,Hotel Europa,Sosua,DO,19.7664933,-70.5114132,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/374309471,Hotel Luperón,Ciudad Marina,DO,19.907778,-70.954167,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/431025349,Barceló Bávaro Palace Deluxe,,Dominican Republic,18.6636871,-68.3960501,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/587971075,Sosua by the sea Boutique Beach Resort,,Dominican Republic,19.7682463,-70.5164916,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/593861352,Hotel Casa Cayena Club,,Dominican Republic,19.7650088,-70.5171221,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/593861356,Hotel El Rancho Sosua,,Dominican Republic,19.7651861,-70.5168845,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/593861357,Hotel Sea Breeze,,Dominican Republic,19.7653938,-70.5162983,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/593865998,Hotel Central,,Dominican Republic,19.7641152,-70.5148208,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/596663088,Hotel Crowne Plaza,Santo Domingo,Dominican Republic,18.4635836,-69.8960441,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/596733948,Hotel Dorado,,Dominican Republic,19.454384,-70.7046896,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/596733953,Hotel Colonial Delux,,Dominican Republic,19.4545393,-70.7048637,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/596733956,Hotel Colonial,,Dominican Republic,19.4546279,-70.7050808,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/597453526,Hostal Nicolas De Ovando,,Dominican Republic,18.4751443,-69.8827005,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/597456591,Hodelpa Novus Plaza,,Dominican Republic,18.4734399,-69.8854304,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/635204441,Club Med,,Dominican Republic,18.5456978,-68.3513581,medium,65,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/711144134,Ecocampo La Sangría,,Dominican Republic,19.2609949,-69.2588233,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/735974664,Tierra Plana Hostal,,Dominican Republic,18.4771045,-69.8854438,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/862661684,Hotel La Mansion,,Dominican Republic,19.3460483,-70.9308523,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/928315117,Apartahotel Drake,,Dominican Republic,18.4759905,-69.933337,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/988991741,Costa Las Ballenas,,Dominican Republic,19.3117497,-69.5680317,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/989009324,Acaya,,Dominican Republic,19.313192,-69.5644458,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1069945606,Hotel Atarazana,,Dominican Republic,18.4782742,-69.8838741,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1188149592,Hotel Pinar Dorado,,Dominican Republic,19.1174533,-70.6334667,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1207422127,Be Live Grand Marien Hotel,,Dominican Republic,19.778444,-70.658505,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1234382123,Emotion By Hodelpa.,,Dominican Republic,19.7703127,-70.6449925,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1238948840,hotel arcardo,,Dominican Republic,18.477292,-69.8854892,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1238959353,"ALJIBE CAFE, Cocktail",,Dominican Republic,18.4723713,-69.8852245,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1249539089,Hotel Salinas,,Dominican Republic,18.2121932,-70.5448082,medium,65,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1249982946,Ocean resort,,Dominican Republic,18.7081098,-68.4436144,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1259953316,Hotel Playazul,,Dominican Republic,18.1551682,-71.0592845,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1259992880,Hotel Casablanca,,Dominican Republic,18.1277744,-71.0668618,high,80,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1259992888,Hotel Quemaito,,Dominican Republic,18.1275574,-71.0674529,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1391142503,terra linda,,Dominican Republic,19.7652283,-70.5148132,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1391142506,Casa Valeria,,Dominican Republic,19.7651828,-70.5152692,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1391142519,Hotel Orchidee,,Dominican Republic,19.7651084,-70.5144058,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1391142522,New Garden,,Dominican Republic,19.7652485,-70.5156179,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1405141122,Lifestyle Holidays Vacation Club,,Dominican Republic,19.8170831,-70.7281402,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1414756925,Aventura,La Canela,DO,19.4766028,-70.8022389,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1454279355,Aladino,,Dominican Republic,18.4813663,-69.9252391,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1600567851,Hotel,,Dominican Republic,18.2020655,-71.0877667,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1635256169,Coconut Palms Resort,,Dominican Republic,19.7751504,-70.4463858,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1643715292,Eva Luna,,Dominican Republic,19.3222319,-69.5519427,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1650284822,Hotel Palapa,,Dominican Republic,19.324616,-69.5297463,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1653013577,Secrets Royal Beach Punta Cana,Punta Cana,Dominican Republic,18.679197,-68.4157602,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1739578195,Hotel Las Caobas,,Dominican Republic,19.2988932,-70.2668643,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1745039683,Aparta Hotel Plaza del Sol,,Dominican Republic,18.4653437,-69.9158948,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1825887426,Sivory Punta Cana,,Dominican Republic,18.838849,-68.612924,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1837180673,Hotel Dilenia,,Dominican Republic,18.9081858,-70.7413032,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1837180781,Hotel Colinas del Valle,,Dominican Republic,18.9085614,-70.7414052,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1837226525,Hote Mi Casa,,Dominican Republic,18.9078493,-70.742701,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1846307890,Hotel Vista del Valle,,Dominican Republic,18.9078545,-70.7462546,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1853487108,AltoCerro,,Dominican Republic,18.9150951,-70.7276836,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1857882814,Rancho Wendy,,Dominican Republic,18.8876305,-70.4610898,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1869448927,Rancho Guaraguao,,Dominican Republic,18.8847637,-70.6856934,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1869448950,Rancho Guaraguao,,Dominican Republic,18.8850093,-70.6866397,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1882822690,Hostal Condo Parque,,Dominican Republic,18.4702366,-69.8907043,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1888636757,Las Canas,,Dominican Republic,19.7619784,-70.4938719,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1923936533,Habitaciones Don Pedro,,Dominican Republic,18.425685,-69.4235968,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1923964921,Fior Di Loto,,Dominican Republic,18.4249216,-69.4289022,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/1982167840,Hotel Piedra Marron,,Dominican Republic,19.3189396,-69.540699,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2020735712,Hotel Gran Jimenoa,,Dominican Republic,19.1407155,-70.6310367,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2088794004,Casa Cosón,,Dominican Republic,19.295719,-69.5971532,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2099118549,Hotel Coco Plaza,,Dominican Republic,19.3256103,-69.5449759,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2100292687,Hotel Rancho La Cueva,,Dominican Republic,18.9901807,-68.874144,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2101999280,Hotel San Ramon,Azua,Dominican Republic,18.4493804,-70.723575,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2106184527,Hard Rock Hotel & Casino Punta Cana - All inclusive,Punta Cana,Dominican Republic,18.7334438,-68.4826329,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2106239024,Hostal Kevin,,Dominican Republic,19.7979751,-70.692113,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2110576737,Casa de Campo,,Dominican Republic,18.4163009,-68.9232404,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2172701438,Casa Bonita,,Dominican Republic,18.0800789,-71.0929989,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2175061135,Hotel San Jose,,Dominican Republic,19.3157522,-71.6913602,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2175099044,Hotel Santa Clara,,Dominican Republic,19.4204177,-71.6156871,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2175099050,Master Hotel La Ceiba,,Dominican Republic,19.4119866,-71.6122609,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2178758745,Cacique Hotel,,Dominican Republic,18.2067668,-71.093641,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2223972849,Centro de Servicios Comunitarios,Santo Domingo Oeste,Dominican Republic,18.486228,-69.9907426,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2262714721,Dreams Royal Beach Punta Cana,Punta Cana,Dominican Republic,18.6785547,-68.41471,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2290696239,Principe Bahia Cayo Levantado,,Dominican Republic,19.1666871,-69.2762256,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2333150150,Caliente Caribe,Cabrera,Dominican Republic,19.6794627,-69.9722897,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2340839097,Consejo Nacional para la Niñez y la Adolescencia,,Dominican Republic,19.2167486,-70.5386773,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2365189081,Hotel Brisas del Yaque,,Dominican Republic,19.1210699,-70.6432761,medium,60,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2377448089,Aurora del Sol Hotel y Casino,Santo Domingo Este,Dominican Republic,18.5155001,-69.8427114,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2554070792,Independencia,,Dominican Republic,18.470614,-69.8919381,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2590998150,Cabana Elke,,Dominican Republic,18.3498824,-68.8295534,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2613933314,Los Gringos,,Dominican Republic,19.6211673,-70.1689092,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2613949124,Four Points by Sheraton,Punta Cana,Dominican Republic,18.5591959,-68.3729673,high,95,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2720148366,New Parisian,,Dominican Republic,19.2935722,-70.2529536,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2724424280,Cabaña Anwis,SAN FRANCISCO DE MACORIS,Dominican Republic,19.3262656,-70.2781032,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2724999922,Hotel Libano,,Dominican Republic,19.2977859,-70.2576696,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2778735252,Sheraton,,Dominican Republic,18.463431,-69.8979402,medium,65,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2836668830,Las Olas Luxury Villas,,Dominican Republic,19.3126871,-69.5668556,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2866813906,Sensimar Punta Cana Villas & Suites,,Dominican Republic,18.7193615,-68.453179,medium,65,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2955259538,Hotel Villa Colonial,Santo Domingo,DO,18.470899,-69.888196,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2966028861,Hotel Alegria,,Dominican Republic,19.7510559,-70.4024362,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2998189889,Hotel Occidental Allegro Playa Dorada,,Dominican Republic,19.7693703,-70.6452375,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2998191668,Barceló Puerto Plata,,Dominican Republic,19.7715218,-70.6412773,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2998191669,Hotel Gran Ventana,,Dominican Republic,19.7723664,-70.6402715,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2998196506,Sunshade Puerto Plata All Inclusive,,Dominican Republic,19.7701917,-70.6412903,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/2998208193,Celuisma Playa Dorada Beach Hotel,,Dominican Republic,19.7699833,-70.6439673,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3015649822,Occidental Caribe (former Barcelo Punta Cana),,Dominican Republic,18.7340742,-68.4720325,medium,65,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3051207800,Castillo Romano,,Dominican Republic,19.3169723,-69.5382971,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3066001703,312 by Estancia,,Dominican Republic,18.458518,-69.9569368,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3073004437,Hotel Del Valle,,Dominican Republic,18.3953074,-71.2008479,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3076134847,Ultravioleta Boutique Residences,,Dominican Republic,19.7568943,-70.417365,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3125134748,Hotel Restaurante El Barcon,,Dominican Republic,18.5459062,-70.5086851,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3145200062,Royalton hotel punta cana,,Dominican Republic,18.7329276,-68.4694249,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3145204521,Occidental Caribe (former Barcelo Punta Cana),Bavaro,Dominican Republic,18.7335332,-68.4722336,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3145252104,Grand Bahia Principe Punta Cana,,Dominican Republic,18.7211395,-68.4648253,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3145261362,Riu Palace Punta Cana,Punta Cana,Dominican Republic,18.7225799,-68.4595414,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3154070396,Excellence Punta Cana,Punta Cana,Dominican Republic,18.8271737,-68.6015537,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3154071208,Zoetry Agua,,Dominican Republic,18.8363647,-68.6103942,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3154209897,TIPICAS CASETAS HOTEL,,Dominican Republic,18.8086454,-68.5806619,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3158269100,Hotel Plaza Coral,,Dominican Republic,18.5832906,-68.3978268,high,80,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3159460065,Sanctuary Cap Cana,,Dominican Republic,18.4727015,-68.3995798,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3161538019,Real Intercontinental,"Santo Domingo , Rep Dominicana",Dominican Republic,18.4683192,-69.9389109,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3198643977,Villa Serena Hotel,,Dominican Republic,19.2935552,-69.2007724,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3216771022,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,18.4778937,-69.9287341,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3228673796,Hostel Punta Cana,,Dominican Republic,18.6674112,-68.4107209,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3287789561,Breathless Resort,Playas,Dominican Republic,18.8094016,-68.5795966,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3331904445,Centro Ecoturistico Nalga de Maco,,Dominican Republic,19.2451051,-71.5332854,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3348737439,casa heuspedes,,Dominican Republic,19.1150141,-70.6311801,medium,65,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3354152914,Bungalows of Las Galeras,Las Galeras,Dominican Republic,19.2917124,-69.198647,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3381376286,Costa Caribe,,Dominican Republic,18.4269287,-69.4123851,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3391618918,La Hacienda,,Dominican Republic,19.2895294,-69.1771281,high,80,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3391618919,Aparta hotel Mi Casa,,Dominican Republic,19.6450279,-70.0751265,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3391618928,Hotel Central,,Dominican Republic,19.1217626,-70.6420412,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3391619482,Hotel Docia,,Dominican Republic,19.2050592,-69.3333067,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3396264728,KMA Hotel,,Dominican Republic,19.7864452,-70.6857332,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3412619503,Armada,,Dominican Republic,18.4483853,-69.6051291,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3415002993,Sans Souci Appartments,,Dominican Republic,19.7515505,-70.4028424,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3425607182,Monte Placido,,Dominican Republic,19.3088026,-69.4731392,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3448846954,Villa Las Palmas,Las Galeras,Dominican Republic,19.2919589,-69.2003782,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3469337532,Jarabacua River Club & Resort,,Dominican Republic,19.0924647,-70.6665701,high,80,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3471324300,Hotelito Oasi Italiana,,Dominican Republic,17.9581702,-71.1854601,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3499180062,Residence - 4 bedrooms/baths,,Dominican Republic,19.6118627,-70.1895741,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3501119758,Viva Dominicus Palace by Wyndham,,Dominican Republic,18.3468544,-68.826165,high,70,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3507207294,"Playa Turquesa Ocean Club, Apartaments, Condos",,Dominican Republic,18.685743,-68.416064,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3507207295,"Stanza Mare, Apartaments, Condos",,Dominican Republic,18.683981,-68.414127,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3523794277,Bella Vista,Santo domingo,Dominican Republic,18.4557147,-69.9468062,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3562603793,Villas San Francisco,,Dominican Republic,19.2668873,-70.2199381,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3571267812,Cabaña Girasoles,Duarte,Dominican Republic,19.2633826,-70.2214362,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3589029764,Cabañas Perla,,Dominican Republic,19.2619651,-70.2214593,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3613770891,Hotel Rossy,,Dominican Republic,18.033742,-71.7394982,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3677079525,Hotel Jacaranda,,Dominican Republic,18.9673668,-70.4137388,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3679038778,Hotel La Casacada,,Dominican Republic,18.8974486,-70.2690183,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3681551947,Embassy Suites by Hilton,,Dominican Republic,18.4756481,-69.9272198,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3682839239,Hotel Arco Iris,,Dominican Republic,18.9054971,-70.279468,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3682839259,Hotel Banjer,,Dominican Republic,18.9047004,-70.279527,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3684480772,Villa Mariposas,,Dominican Republic,19.3205062,-69.5430084,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3685285263,Aparta Hotel Lomar,,Dominican Republic,19.7927548,-70.6783684,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3685591775,Puerto Plata Beach Resort,,Dominican Republic,19.7894589,-70.6714357,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3754705960,Bayahibe Guest House,,Dominican Republic,18.367656,-68.8389308,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3758021425,Casa Rural el Paraiso de Saona,,Dominican Republic,18.1297261,-68.7346533,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3800719312,La Mami River Beach Carribean House,,Dominican Republic,17.9607729,-71.1807715,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3800724133,Vista Sur,,Dominican Republic,17.9579957,-71.1836533,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3823328338,Hotel Juan José,,Dominican Republic,17.8997706,-71.2312254,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3831572259,Chaykovsky Boutique h,,Dominican Republic,19.3195011,-69.4516915,high,80,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/3977902978,Hotel,,Dominican Republic,18.7825536,-70.261046,medium,55,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/4023347101,Excellence El Carmen,Punta Cana,Dominican Republic,18.8119463,-68.5871317,high,100,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/4037102403,Kasablanka,,Dominican Republic,18.0207065,-71.1406666,medium,65,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/4089100900,Hotel Belta Mar,Santo Domingo,Dominican Republic,18.4687962,-69.8444762,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/4090479282,Motel Ximara,André,Dominican Republic,18.4478916,-69.6341695,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/4105320791,Dan y Manty's Hostel and Guesthouse,,Dominican Republic,19.3148624,-69.5407682,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/4105363389,Dan and Manty's Guesthouse and Hostel,,Dominican Republic,19.3148871,-69.5407538,high,85,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
node/4114901553,GAVA hostel,Bavaro - Punta Cana,Dominican Republic,18.6855537,-68.4208871,high,75,osm-dominican-republic-hotel-focused-choice-cala-2026-05-20
