Candidate Airtable Record ID,Candidate Hotel Name,Wikidata Hotel Name,Candidate City,Candidate Country,Candidate Latitude,Candidate Longitude,Candidate Website,Wikidata Website,Wikidata QID,Match Score,Match Reason,Manual Review Reason,Review Priority,Suggested Next Action,Human Notes,Ready For Future Promotion
recf5x3w91FQ13kcp,Hotel Barceló Santo Domingo,Barcelo Santo Domingo,,Dominican Republic,18.4748726,-69.912525,https://www.barcelo.com/en-us/barcelo-hotels/hotels/dominican-republic/santo-domingo/barcelo-santo-domingo,,Q111414841,75,name=0.78; geo=38m,missing_city,high,add_city_from_manual_review,,
recmuw66AY9nu280s,Chalet Tropical,Chalet Tropical Bio Hotel,,Dominican Republic,19.2911184,-69.2034094,,,Q111414774,75,name=0.75; geo=31m,missing_city,medium,add_city_from_manual_review,,
recxs2xZCZVl6Xdsm,Embassy Suites by Hilton,Embassy Suites by Hilton Santo Domingo,,Dominican Republic,18.4756481,-69.9272198,,,Q111414837,75,name=0.75; geo=43m,missing_city,medium,add_city_from_manual_review,,
reczAcSUsaitnfvDn,El Señorial,Señorial,,Dominican Republic,18.466038,-69.8953794,,,Q112020383,75,name=0.75; geo=4m,missing_city,medium,add_city_from_manual_review,,
recAVrsqIjW8G7461,Hodelpa Garden Court Hotel,Hodelpa Garden Court,,Dominican Republic,19.3993701,-70.6292536,https://www.hodelpa.com/,,Q111414743,75,name=0.77; geo=52m,missing_city,high,add_city_from_manual_review,,
recJecyKdVxKkQ0v9,Hotel Cotubanamá,Hotel Cotubanama Samaná,,Dominican Republic,19.2040937,-69.3379862,,,Q112020330,75,name=0.75; geo=40m,missing_city,medium,add_city_from_manual_review,,
recVZaBBM0gQS0Cpq,New Garden,New Garden Hotel,,Dominican Republic,19.7652485,-70.5156179,,,Q111884776,75,name=0.75; geo=10m,missing_city,medium,add_city_from_manual_review,,
receKU120rVrNpXiP,Alisei,Hotel Alisei,,Dominican Republic,19.3259916,-69.5457683,https://www.aliseihotelspa.com/,,Q111414764,75,name=0.75; geo=44m,missing_city,high,add_city_from_manual_review,,
recg4djmMvHlS87Ho,Laguna Park Hostel,Laguna Park Hostel ( El Castillo),,Dominican Republic,19.7446176,-70.4076488,,,Q111120312,75,name=0.75; geo=26m,missing_city,medium,add_city_from_manual_review,,
reckp5uQsaHW9qENs,Rig Hotel Boutique,Rig Hotel Boutique Puerto Malecon,,Dominican Republic,18.4679487,-69.8904433,,,Q111884826,75,name=0.75; geo=13m,missing_city,medium,add_city_from_manual_review,,
rec0bnhmBBccd6UCB,Impressive Punta Cana - All Inclusive,Impressive Punta Cana,,Dominican Republic,18.6884029,-68.4182155,,,Q111414817,75,name=0.75; geo=53m,missing_city,medium,add_city_from_manual_review,,
recPscG7G4EBpZDIl,Hotel Art Villa Dominicana,Art Villa Dominicana,,Dominican Republic,18.6845175,-68.4203362,,,Q111884816,75,name=0.77; geo=13m,missing_city,medium,add_city_from_manual_review,,
recdQJ5dxURnGLvSg,Calypso Beach Hotel,Calypso Beach,,Dominican Republic,18.449603,-69.606151,,,Q112020307,75,name=0.75; geo=26m,missing_city,medium,add_city_from_manual_review,,
reclyKVTPWzUTtLpC,La Isleta,B&B La Isleta Apart Hotel,,Dominican Republic,19.2920415,-69.198925,,,Q111884807,75,name=0.75; geo=7m,missing_city,medium,add_city_from_manual_review,,
recqeF4TdbXDrO5ZH,Island Life Backpackers Hostel,Island Life Hostel,,Dominican Republic,18.4783554,-69.8844268,,,Q111121540,75,name=0.75; geo=6m,missing_city,medium,add_city_from_manual_review,,
rec50FMWNQFBFxsg7,Hotel Sea Breeze,Hotel Sea Breeze Sosua,,Dominican Republic,19.7653938,-70.5162983,,,Q112020289,75,name=0.75; geo=13m,missing_city,medium,add_city_from_manual_review,,
recHX7RRef22rDt4C,Hotel La Casona,Hotel La Casona Dorada,,Dominican Republic,18.4661944,-69.8966711,,,Q112020379,75,name=0.75; geo=21m,missing_city,medium,add_city_from_manual_review,,
reckIypxD4nuH0bJW,Cofresi Palm,Cofresi Palm Beach & Spa Resort All Inclusive,,Dominican Republic,19.8187231,-70.7303509,,,Q111414761,75,name=0.75; geo=29m,missing_city,medium,add_city_from_manual_review,,
rec822nMHCu82Tqke,terra linda,Terra Linda Resort,,Dominican Republic,19.7652283,-70.5148132,,,Q111884774,75,name=0.75; geo=31m,missing_city,medium,add_city_from_manual_review,,
rec8aY2pDH0FjxEwV,Grand Paradise Samana,Grand Paradise Samana All Inclusive,,Dominican Republic,19.2919118,-69.1899243,,,Q111414775,75,name=0.75; geo=50m,missing_city,medium,add_city_from_manual_review,,
