sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/440687355,Coco Loco Lodge,,Costa Rica,9.6531516,-82.7544408,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/440837782,Secret Garden,Cahuita,Costa Rica,9.7358162,-82.8403138,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/440837786,Natural Park,,Costa Rica,9.7367156,-82.8391295,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/440845588,Bungalows Malú,Cahuita,Costa Rica,9.7438703,-82.8544634,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/440849632,Bluspirit,Cahuita,Costa Rica,9.7397666,-82.8446444,high,90,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/459837501,Arenal Springs Resort & Spa,La Fortuna,Costa Rica,10.5022962,-84.6831049,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/475945403,Playa Negra Guesthouse,Cahuita,Costa Rica,9.7412838,-82.8502625,high,100,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/566782925,Montezuma Pacific,,Costa Rica,9.6557873,-85.0679678,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/602660481,Blue Dream,Puerto Soley,Costa Rica,11.0236632,-85.6879782,high,100,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/623418162,Adventure Inn Hotel,,Costa Rica,9.9735425,-84.1509498,high,70,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/693740724,Mawamba Lodge,,Costa Rica,10.5512771,-83.5074723,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/697068186,Lumbres Arenal,La Fortuna,Costa Rica,10.4947081,-84.716067,high,100,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/701330811,Hotel Miami,Limón,Costa Rica,9.991712,-83.0293556,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/701330880,Hotel El Oriental,Limón,Costa Rica,9.9933354,-83.0289477,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/701330885,Hotel El Nicaragüense,Limón,Costa Rica,9.9927875,-83.0267424,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/765960490,Hotel y Mirador Pico Blanco,,Costa Rica,9.8980759,-84.1277761,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/772400579,B&B Posada Mimosa,Rincon de Salas Sur,Costa Rica,10.0257594,-84.3300676,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/772628182,Sanchiri Lodge,,Costa Rica,9.8172725,-83.8658882,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/772650991,Tesoro Verde,,Costa Rica,8.6689411,-83.6844591,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/777348524,Arenal Montechiari,,Costa Rica,10.4780097,-84.6445833,high,80,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/790503650,Hotel & Spa Cibeles,Santiago,Costa Rica,10.0078943,-84.1076266,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/792224644,Hotel Los Héroes,Arenal,Costa Rica,10.4761056,-84.8305909,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/794609099,La Foresta Nature Resort,Quepos,Costa Rica,9.4402158,-84.136093,high,90,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/832255135,Orosi Lodge,Orosi,Costa Rica,9.79399,-83.8561641,high,100,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/836037322,El Punto,Liberia,Costa Rica,10.6249149,-85.4435774,high,90,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/837146650,Gilded Iguana Hotel,,Costa Rica,9.9481309,-85.6693982,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/840628673,Cabinas La Montaña,,Costa Rica,10.4611348,-84.2719981,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/840727004,Hacienda Pozo Azul,,Costa Rica,10.3860618,-84.1397408,high,80,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/840865280,Hotel Centro Neotropico Sarapiqui,,Costa Rica,10.417107,-84.123118,high,70,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/842114438,Hotel la Tranquilidad,Parrita,Costa Rica,9.4782081,-84.2667652,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/875220992,Hotel Viña Verde La Colina,,Costa Rica,10.0710145,-84.4900625,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/875451951,Hotel San Isidro,,Costa Rica,9.357286,-83.6852363,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/875453269,Hotel Montecito,San Isidro de El General,Costa Rica,9.3674729,-83.6972849,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/875558955,Hotel Villa Wetss,,Costa Rica,8.6063199,-83.127756,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/883971237,Hotel la Rivera,,Costa Rica,9.9838263,-84.1867089,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/907208603,Hotel Ceciliano,Quepos,Costa Rica,9.4294091,-84.1618019,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/907416055,Villa La Costa,Puntarenas,Costa Rica,9.6070827,-84.6240381,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/962570226,Colours Oasis Resort Hotel,Rohrmoser,Costa Rica,9.9476732,-84.130456,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/970419734,Cabinas Iguana,Cahuita,Costa Rica,9.7408165,-82.8517018,high,100,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1022871163,Grandpas' Hotel,Cot,Costa Rica,9.8905751,-83.8782778,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1049798980,Tierra del Fuego,,Costa Rica,10.4418112,-85.7911745,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1140976615,Monarch Resort,Sardinal,Costa Rica,10.5898944,-85.664413,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1140980130,Four Seasons Hotel,,Costa Rica,10.6117498,-85.6886117,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1156198665,Hotel Los Alemanes,Carrillos,Costa Rica,10.0323531,-84.2681866,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1158049612,Hotel Rancho Oropéndola,,Costa Rica,9.9390749,-84.5299636,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1176474318,Rancho Burica,,Costa Rica,8.3474041,-83.1259007,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1186330979,Cabinas Cristina,,Costa Rica,9.7186069,-85.0187765,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1186336382,Pacific Guesthouse,,Costa Rica,9.7829151,-85.2537286,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1186399996,Vista Golfo,,Costa Rica,10.1312829,-84.7254554,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1186415647,Cabinas Orchídea,,Costa Rica,10.1714227,-84.6677735,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1187585081,Cabinas Mary,,Costa Rica,9.16696,-83.33177,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1189460168,Hotel Punta Islita,,Costa Rica,9.8574926,-85.4016489,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1189472004,Hotel De Campo,,Costa Rica,10.8961303,-84.78698,high,70,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1189472009,Albergue Cano Negro,,Costa Rica,10.8932533,-84.7854501,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1189834268,Heliconia Lodge,Bijagua,Costa Rica,10.7134776,-85.0407418,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1189860496,Rio Celeste Lodge,,Costa Rica,10.7039836,-84.9772755,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1212848013,Star Mountain Eco Resort Hotel,Puntarenas,Costa Rica,9.6073177,-85.1227383,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1212859608,Hotel La Hacienda,,Costa Rica,9.6149,-85.14309,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1212860852,Hotel Pachamama,,Costa Rica,9.6158927,-85.1430779,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1212862613,Hotel Vista de Olas,,Costa Rica,9.6156855,-85.1412019,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1212864361,Villas Monarca,,Costa Rica,9.61817,-85.14443,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1212913432,Apartotel Catalina,,Costa Rica,9.60112,-84.62043,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1212919939,Hotel Doce Lunas,Jacó,Costa Rica,9.6121457,-84.6108546,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1215697627,Hotel Villa Zurqui,,Costa Rica,10.0292348,-84.0099692,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1215727897,Hotel Lomas del Toro,Guápiles,Costa Rica,10.2036816,-83.8136941,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1215741490,Cabinas Don Quito,Pacuarito,Costa Rica,10.0968068,-83.4805982,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1215780388,Hotel El Tropico,,Costa Rica,10.36588,-83.7323,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1215788541,Hotel Surá,Cariari,Costa Rica,10.3592507,-83.7340523,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1215790164,Hotel Vista al Tortuguero,,Costa Rica,10.3558235,-83.7365495,medium,65,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1216938661,Hotel Bellavista,,Costa Rica,11.0728265,-85.6357099,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1218645182,Ginnana,,Costa Rica,9.8202681,-84.9351254,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1226412253,Hotel Wilson,,Costa Rica,10.2134886,-83.7889594,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1229674090,Hotel & Resort Daysita,Liberia,Costa Rica,10.634126,-85.433164,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1230251511,Hotel Casa Conde,,Costa Rica,10.5911989,-85.6492832,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1230265369,Hotel Costa Blanca,,Costa Rica,10.5901783,-85.6755062,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231610689,Hotel Villas Costa Alegre,,Costa Rica,10.5356362,-85.6649151,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231897510,Hotel Villas del Sueño,,Costa Rica,10.5419398,-85.724064,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231897562,Hotel Villa Casa Blanca,,Costa Rica,10.5412152,-85.7216389,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231897573,Resort Ocotal Beach,,Costa Rica,10.5457969,-85.7252817,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231961506,Hotel Sugar Beach,,Costa Rica,10.4754206,-85.779433,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231963170,Hotel Villas Estival,,Costa Rica,10.4672636,-85.7766758,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231971759,Hotel Bahia Esmeralda,,Costa Rica,10.4591601,-85.7705569,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231972494,Ivy Hotel Costa Rica,,Costa Rica,10.4604782,-85.7652571,high,70,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231973668,Villaggio Flor del Pacifico,,Costa Rica,10.4588335,-85.7664282,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231982898,Villas West Wind,,Costa Rica,10.4463292,-85.7723074,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1231984955,Cabinas Cristina,,Costa Rica,10.44634,-85.76715,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1239451526,Club Pez Gallo,,Costa Rica,9.9193078,-85.6282273,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1240260606,Hotel Castillo Montereina,Sámara,Costa Rica,9.880726,-85.5679038,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1240260993,Villas Playa Buena Vista,Sámara,Costa Rica,9.88177,-85.56715,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1240265015,Hotel Samara Pacific Lodge,,Costa Rica,9.8808616,-85.5402037,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1240271497,Hotel Pepitas,,Costa Rica,9.8829962,-85.5304381,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1240406920,La Casa del Sol,,Costa Rica,9.8824184,-85.5250457,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1240437204,Hotel Mirador de Sámara,Sámara,Costa Rica,9.8838608,-85.5256272,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241604134,Las Brisas del Pacífico,Sámara,Costa Rica,9.8821133,-85.5211381,high,100,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241608653,Cabinas Villa Kunterbunt,,Costa Rica,9.87555,-85.51146,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241632873,Hotel Hideaway,,Costa Rica,9.8686006,-85.5053048,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241635542,Hotel & Beach Club Carrillo,,Costa Rica,9.8657175,-85.4817218,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241637092,Apartamentos Turistas,,Costa Rica,9.8659612,-85.4805748,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241640494,Hotel Arena Blanca,,Costa Rica,9.8672928,-85.478429,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241640496,Cabinas La Selva,,Costa Rica,9.8672769,-85.4796736,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241640497,Casa Buena,,Costa Rica,9.8672346,-85.479062,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241642376,Cabinas “El Colibrí”,,Costa Rica,9.8654972,-85.4798783,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241642378,Hotel Puerto Carrillo,,Costa Rica,9.8651556,-85.4785248,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241658550,Casa de Playa Sol Nicoa,,Costa Rica,9.8647797,-85.4774313,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1241687322,Cabinas Villas del Bosque,,Costa Rica,9.8786766,-85.4541443,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1245015883,Cabinas Carolina,Los Chiles,Costa Rica,11.030857,-84.7125875,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252737549,Hotel Makanas,,Costa Rica,9.65288,-85.17786,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252739414,Hotel Flor Blanca,,Costa Rica,9.65218,-85.17752,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252761423,Villas Red Palm,,Costa Rica,9.65149,-85.17675,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252763633,Cabinas Paraiso Azul,,Costa Rica,9.65034,-85.17643,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252766981,Milarepa,,Costa Rica,9.64995,-85.17656,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252773488,Casa Cecilia,,Costa Rica,9.6499073,-85.1752427,high,70,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252978519,Raratonga,,Costa Rica,9.6447932,-85.1677368,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252983301,Meli Melo,Malpais,Costa Rica,9.641994,-85.165715,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1252986992,Point Break,,Costa Rica,9.6441211,-85.1678752,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1253009174,Lodge&Villas Griss,,Costa Rica,9.64353,-85.16683,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254573786,Cabinas Jiménez,,Costa Rica,8.5406312,-83.3066581,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254576302,Cabinas Brisa del Mar,,Costa Rica,8.5400226,-83.3060093,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254584441,Cabinas Bosque del Mar,,Costa Rica,8.5377327,-83.3054628,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254677221,Cabinas Carolina,,Costa Rica,8.5372883,-83.3062239,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254677804,Apartotel Tierra Magica,,Costa Rica,8.5372463,-83.3053125,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254680131,Pension Quintero,,Costa Rica,8.5368529,-83.3066666,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254681216,Cabinas Oro Verde,,Costa Rica,8.5367676,-83.3057152,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254681973,Cabinas Marcelina,,Costa Rica,8.5362143,-83.3056129,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254691042,Hotel La Choza del Manglar,,Costa Rica,8.5351847,-83.3029839,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254735274,Iguana Lodge,,Costa Rica,8.5101584,-83.2918979,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254736809,Playa Preciosa Lodge,,Costa Rica,8.5115225,-83.2909798,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254741298,Cabinas Buena Esperanza,,Costa Rica,8.4074515,-83.2837853,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254742442,Lapa Rios Lodge,,Costa Rica,8.4003528,-83.2852958,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254742952,Hotel Casa Bambu,,Costa Rica,8.397816,-83.2863468,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254743103,Hotel el Tumbo de las Olas,,Costa Rica,8.3962805,-83.2818777,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1254743104,"Encanta la Vida, Matapalo Lodge",,Costa Rica,8.3951914,-83.2821938,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1255072051,Bosque del Cabo Lodge,,Costa Rica,8.3773963,-83.2925859,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1255074926,El Remanso Lodge,,Costa Rica,8.3873271,-83.3065134,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1255079180,Terrapin Lodge,,Costa Rica,8.4441006,-83.438808,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1255079989,Cabinas Carate Jungle,,Costa Rica,8.4401899,-83.4507254,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1255082561,Hotel Look Out Inn,,Costa Rica,8.4409088,-83.4518758,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1255085584,Luna Lodge,,Costa Rica,8.4594629,-83.4615961,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1255107676,Cabinas Golfo Dulce,,Costa Rica,8.7049074,-83.4869657,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1255109015,Hotel Villas Corcovado,,Costa Rica,8.7073769,-83.4865895,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1256871821,Villas Stephanie,,Costa Rica,9.9408687,-83.9961596,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1257552303,Cabañas Cañas Castilla,,Costa Rica,11.1215824,-85.5943997,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1257711421,Cabinas Buenavista,,Costa Rica,10.8969626,-85.0172742,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1257712538,Hotel Rosita,,Costa Rica,10.8972566,-85.0155448,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1257747867,Cabinas Maleku,Upala,Costa Rica,10.8991447,-85.0163558,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1257775778,Hotel La Primavera del Venado,Mogote,Costa Rica,10.7034617,-85.2261153,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1257781616,Cabinas Ledezma,Mogote,Costa Rica,10.7092597,-85.225473,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1257830051,Hotel Finca Daniel,,Costa Rica,10.1337264,-84.7232951,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1275863643,Tiskita Lodge,,Costa Rica,8.3563919,-83.1341389,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1278945379,Hotel Colinas del Norte,,Costa Rica,11.1105591,-85.6122717,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1282433497,Apartotel Villas de Cariari,,Costa Rica,9.9742037,-84.1598179,high,80,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286717917,Cabinas Sotavento,,Costa Rica,8.34917,-83.12778,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286718933,Cabinas Punta Banco,,Costa Rica,8.351693,-83.1307278,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286722370,Hotel Estrella de Mar,,Costa Rica,8.3647963,-83.1426816,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286724371,Hotel Pavones Kona Kai,,Costa Rica,8.3701339,-83.1432215,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286726649,Hotel La Ponderosa,,Costa Rica,8.3754989,-83.1435059,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286728404,Hotel Rancho Cannatella,,Costa Rica,8.3869,-83.14103,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286729254,Hotel Rivera Pavones,,Costa Rica,8.3928654,-83.1342183,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286730105,Cabinas Jazmin,,Costa Rica,8.39388,-83.1337207,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1286730503,Hotel Mirador Las Olas,,Costa Rica,8.39401,-83.13391,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1287536180,Cabinas Fabi,,Costa Rica,9.1720583,-83.337628,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1295457344,Hotel Vista del Valle,,Costa Rica,10.0364282,-84.3695855,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1296489756,Cabinas La Pesca,,Costa Rica,9.7961744,-83.9457393,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1296492673,Cerro Alto Lodge,,Costa Rica,9.7425205,-83.9510244,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1296844574,Cabinas Rebeca,,Costa Rica,10.8085448,-85.1812349,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1298059703,Hotel Paradise Inn,San Antonio,Costa Rica,9.8890611,-84.1171622,high,75,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1326976627,Hotel La Isla Inn,,Costa Rica,9.651895,-82.7389236,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1326976877,Hotel Cariblue,,Costa Rica,9.6504068,-82.7394595,high,80,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1326980422,Cabinas Rio Cocles,,Costa Rica,9.6487368,-82.735038,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1326984444,Cabinas El Tesoro,,Costa Rica,9.6535176,-82.7409774,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
node/1328123925,Hotel Maritza,,Costa Rica,9.6569312,-82.7552227,medium,55,osm-costa-rica-hotel-focused-choice-cala-2026-05-20
